Time [s],Pressure [mbar],N injection,Time opening [ms],Tau injection [ms],Mass [g]
1619500157.59138,3539.625,124.0,5.0,5000.0,1.686
1619500160.194008,3539.999755859375,125.0,5.0,5000.0,1.698
1619500162.786958,3541.5,125.0,5.0,5000.0,1.698
1619500165.382,3539.625,126.0,5.0,5000.0,1.697
1619500167.986331,3540.750244140625,126.0,5.0,5000.0,1.697
1619500170.577335,3543.0,127.0,5.0,5000.0,1.753
1619500173.20632,3541.125,127.0,5.0,5000.0,1.753
1619500175.823705,3541.5,128.0,5.0,5000.0,1.765
1619500178.416854,3541.125,128.0,5.0,5000.0,1.765
1619500181.015691,3541.125,129.0,5.0,5000.0,1.78
1619500183.612145,3542.25,129.0,5.0,5000.0,1.78
1619500186.213279,3539.25,130.0,5.0,5000.0,1.78
1619500188.811707,3538.5,130.0,5.0,5000.0,1.809
1619500191.433272,3541.125,131.0,5.0,5000.0,1.809
1619500194.05555,3539.625,131.0,5.0,5000.0,1.809
1619500196.664749,3539.25,132.0,5.0,5000.0,1.808
1619500199.298387,3541.125,132.0,5.0,5000.0,1.825
1619500201.895231,3538.875,133.0,5.0,5000.0,1.825
1619500204.490789,3538.875,133.0,5.0,5000.0,1.871
1619500207.096363,3538.5,134.0,5.0,5000.0,1.871
1619500209.686096,3538.125244140625,134.0,5.0,5000.0,1.876
1619500212.29229,3538.5,135.0,5.0,5000.0,1.878
1619500214.883235,3538.875,135.0,5.0,5000.0,1.878
1619500217.480985,3540.375,136.0,5.0,5000.0,1.878
1619500220.072368,3538.875,136.0,5.0,5000.0,1.889
1619500222.682553,3539.999755859375,137.0,5.0,5000.0,1.889
1619500225.270616,3539.999755859375,138.0,5.0,5000.0,1.91
1619500227.866136,3539.999755859375,138.0,5.0,5000.0,1.91
1619500230.461341,3538.5,139.0,5.0,5000.0,1.931
1619500233.061137,3537.75,139.0,5.0,5000.0,1.931
1619500235.656119,3538.125244140625,140.0,5.0,5000.0,1.974
1619500238.25665,3537.75,140.0,5.0,5000.0,1.974
1619500240.852286,3534.375,141.0,5.0,5000.0,1.988
1619500243.449343,3539.625,141.0,5.0,5000.0,1.988
1619500246.050658,3539.25,142.0,5.0,5000.0,1.988
1619500248.640478,3538.5,142.0,5.0,5000.0,2.021
1619500251.244272,3541.5,143.0,5.0,5000.0,2.02
1619500253.842354,3536.25,143.0,5.0,5000.0,2.02
1619500256.430519,3538.875,144.0,5.0,5000.0,2.02
1619500259.035051,3537.374755859375,144.0,5.0,5000.0,2.052
1619500261.629434,3541.125,145.0,5.0,5000.0,2.053
1619500264.203391,3540.375,145.0,5.0,5000.0,2.062
1619500266.831305,3538.125244140625,146.0,5.0,5000.0,2.063
1619500269.420483,3537.374755859375,146.0,5.0,5000.0,2.063
1619500272.019501,3538.875,147.0,5.0,5000.0,2.062
1619500274.613492,3534.375,147.0,5.0,5000.0,2.061
1619500277.216712,3538.5,148.0,5.0,5000.0,2.061
1619500279.809455,3538.125244140625,148.0,5.0,5000.0,2.159
1619500282.406447,3537.374755859375,149.0,5.0,5000.0,2.159
1619500285.01104,3537.0,149.0,5.0,5000.0,2.168
1619500287.599449,3538.5,150.0,5.0,5000.0,2.168
1619500290.197334,3538.5,151.0,5.0,5000.0,2.167
1619500292.793412,3535.500244140625,151.0,5.0,5000.0,2.167
1619500295.391311,3533.625244140625,152.0,5.0,5000.0,2.167
1619500297.990165,3538.125244140625,152.0,5.0,5000.0,2.167
1619500300.585902,3536.625,153.0,5.0,5000.0,2.167
1619500303.188187,3535.500244140625,153.0,5.0,5000.0,2.166
1619500305.783265,3537.75,154.0,5.0,5000.0,2.21
1619500308.378491,3538.125244140625,154.0,5.0,5000.0,2.21
1619500310.976342,3541.125,155.0,5.0,5000.0,2.264
1619500313.572871,3539.625,155.0,5.0,5000.0,2.264
1619500316.17094,3534.749755859375,156.0,5.0,5000.0,2.273
1619500318.768135,3537.0,156.0,5.0,5000.0,2.273
1619500321.364925,3541.125,157.0,5.0,5000.0,2.272
1619500323.960502,3539.25,157.0,5.0,5000.0,2.321
1619500326.561921,3537.0,158.0,5.0,5000.0,2.321
1619500329.160913,3535.125,158.0,5.0,5000.0,2.344
1619500331.753614,3534.0,159.0,5.0,5000.0,2.344
1619500334.352437,3536.625,159.0,5.0,5000.0,2.344
1619500336.920453,3538.125244140625,160.0,5.0,5000.0,2.343
1619500339.550864,3534.0,160.0,5.0,5000.0,2.374
1619500342.150781,3536.25,161.0,5.0,5000.0,2.374
1619500344.709664,3534.749755859375,161.0,5.0,5000.0,2.374
1619500347.335449,3536.25,162.0,5.0,5000.0,2.374
1619500349.933224,3537.75,162.0,5.0,5000.0,2.373
1619500352.528445,3539.25,163.0,5.0,5000.0,2.373
1619500355.132359,3538.125244140625,163.0,5.0,5000.0,2.375
1619500357.725627,3539.25,164.0,5.0,5000.0,2.364
1619500360.320115,3537.374755859375,165.0,5.0,5000.0,2.366
1619500362.917244,3539.25,165.0,5.0,5000.0,2.37
1619500365.515662,3534.375,166.0,5.0,5000.0,2.395
1619500368.145548,3538.5,166.0,5.0,5000.0,2.395
1619500370.762571,3535.500244140625,167.0,5.0,5000.0,2.394
1619500373.357148,3538.125244140625,167.0,5.0,5000.0,2.393
1619500375.954272,3538.125244140625,168.0,5.0,5000.0,2.423
1619500378.553623,3535.125,168.0,5.0,5000.0,2.422
1619500381.150839,3536.625,169.0,5.0,5000.0,2.421
1619500383.745072,3532.5,169.0,5.0,5000.0,2.422
1619500386.344356,3535.125,170.0,5.0,5000.0,2.493
1619500388.941528,3535.500244140625,170.0,5.0,5000.0,2.494
1619500391.53931,3534.749755859375,171.0,5.0,5000.0,2.493
1619500394.141847,3536.625,171.0,5.0,5000.0,2.494
1619500396.733689,3537.374755859375,172.0,5.0,5000.0,2.493
1619500399.330681,3534.375,172.0,5.0,5000.0,2.511
1619500401.927759,3533.625244140625,173.0,5.0,5000.0,2.512
1619500404.525665,3536.25,173.0,5.0,5000.0,2.523
1619500407.126749,3532.874755859375,174.0,5.0,5000.0,2.523
1619500409.719456,3535.500244140625,174.0,5.0,5000.0,2.54
1619500412.31998,3536.25,175.0,5.0,5000.0,2.541
1619500414.915637,3535.500244140625,175.0,5.0,5000.0,2.541
1619500417.509735,3535.125,176.0,5.0,5000.0,2.539
1619500420.112411,3535.125,176.0,5.0,5000.0,2.54
1619500422.700947,3536.625,177.0,5.0,5000.0,2.54
1619500425.302022,3535.500244140625,178.0,5.0,5000.0,2.55
1619500427.898767,3534.375,178.0,5.0,5000.0,2.55
1619500430.501444,3533.625244140625,179.0,5.0,5000.0,2.578
1619500433.097861,3534.749755859375,179.0,5.0,5000.0,2.578
1619500435.693628,3534.749755859375,180.0,5.0,5000.0,2.651
1619500438.290091,3535.875,180.0,5.0,5000.0,2.651
1619500440.88974,3537.374755859375,181.0,5.0,5000.0,2.651
1619500443.483402,3530.625,181.0,5.0,5000.0,2.65
1619500446.080162,3532.5,182.0,5.0,5000.0,2.651
1619500448.680315,3534.749755859375,182.0,5.0,5000.0,2.652
1619500451.274309,3535.875,183.0,5.0,5000.0,2.702
1619500453.871494,3535.500244140625,183.0,5.0,5000.0,2.702
1619500456.470932,3534.375,184.0,5.0,5000.0,2.702
1619500459.067901,3535.875,184.0,5.0,5000.0,2.701
1619500461.662432,3534.375,185.0,5.0,5000.0,2.702
1619500464.267479,3532.874755859375,185.0,5.0,5000.0,2.701
1619500466.85393,3532.874755859375,186.0,5.0,5000.0,2.701
1619500469.454822,3534.0,186.0,5.0,5000.0,2.708
1619500472.051869,3534.375,187.0,5.0,5000.0,2.708
1619500474.653252,3533.625244140625,187.0,5.0,5000.0,2.719
1619500477.246834,3533.625244140625,188.0,5.0,5000.0,2.719
1619500479.8456,3531.000244140625,188.0,5.0,5000.0,2.752
1619500482.442038,3534.749755859375,189.0,5.0,5000.0,2.752
1619500485.041902,3534.749755859375,189.0,5.0,5000.0,2.78
1619500487.633383,3534.0,190.0,5.0,5000.0,2.78
1619500490.234196,3536.25,191.0,5.0,5000.0,2.78
1619500492.832368,3534.749755859375,191.0,5.0,5000.0,2.779
1619500495.425328,3531.75,192.0,5.0,5000.0,2.779
1619500498.024169,3532.5,192.0,5.0,5000.0,2.779
1619500500.620529,3532.5,193.0,5.0,5000.0,2.856
1619500503.218152,3532.124755859375,193.0,5.0,5000.0,2.856
1619500505.817142,3534.375,194.0,5.0,5000.0,2.883
1619500508.413189,3532.874755859375,194.0,5.0,5000.0,2.883
1619500511.022873,3532.874755859375,195.0,5.0,5000.0,2.897
1619500513.66437,3533.625244140625,195.0,5.0,5000.0,2.921
1619500516.251403,3537.0,196.0,5.0,5000.0,2.921
1619500518.855929,3534.0,196.0,5.0,5000.0,2.921
1619500521.45554,3532.5,197.0,5.0,5000.0,2.92
1619500524.051836,3532.5,197.0,5.0,5000.0,2.92
1619500526.64491,3530.625,198.0,5.0,5000.0,2.92
1619500529.237218,3531.75,198.0,5.0,5000.0,2.92
1619500531.841245,3531.75,199.0,5.0,5000.0,2.919
1619500534.436622,3530.625,199.0,5.0,5000.0,2.991
1619500537.03334,3532.124755859375,200.0,5.0,5000.0,2.99
1619500539.628217,3531.75,200.0,5.0,5000.0,2.998
1619500542.224206,3532.5,201.0,5.0,5000.0,2.997
1619500544.826634,3531.375,201.0,5.0,5000.0,3.014
1619500547.417454,3530.625,202.0,5.0,5000.0,3.013
1619500550.021284,3533.25,202.0,5.0,5000.0,3.04
1619500552.617654,3530.625,203.0,5.0,5000.0,3.04
1619500555.21337,3532.124755859375,203.0,5.0,5000.0,3.057
1619500557.811738,3532.124755859375,204.0,5.0,5000.0,3.056
1619500560.406338,3532.5,205.0,5.0,5000.0,3.101
1619500563.034167,3531.75,205.0,5.0,5000.0,3.1
1619500565.654501,3533.25,206.0,5.0,5000.0,3.129
1619500568.246243,3534.0,206.0,5.0,5000.0,3.13
1619500570.849692,3533.25,207.0,5.0,5000.0,3.143
1619500573.441428,3531.375,207.0,5.0,5000.0,3.145
1619500576.04075,3531.375,208.0,5.0,5000.0,3.146
1619500578.640661,3532.5,208.0,5.0,5000.0,3.146
1619500581.234375,3527.624755859375,209.0,5.0,5000.0,3.144
1619500583.834598,3533.625244140625,209.0,5.0,5000.0,3.178
1619500586.427034,3530.625,210.0,5.0,5000.0,3.176
1619500589.029863,3531.75,210.0,5.0,5000.0,3.176
1619500591.621853,3530.249755859375,211.0,5.0,5000.0,3.177
1619500594.217455,3532.124755859375,211.0,5.0,5000.0,3.247
1619500596.820544,3531.000244140625,212.0,5.0,5000.0,3.246
1619500599.413589,3532.5,212.0,5.0,5000.0,3.253
1619500602.011388,3530.625,213.0,5.0,5000.0,3.254
1619500604.609015,3532.5,213.0,5.0,5000.0,3.254
1619500607.20739,3531.375,214.0,5.0,5000.0,3.254
1619500609.803364,3531.375,214.0,5.0,5000.0,3.254
1619500612.398786,3532.874755859375,215.0,5.0,5000.0,3.253
1619500615.000371,3529.5,215.0,5.0,5000.0,3.253
1619500617.594597,3531.000244140625,216.0,5.0,5000.0,3.289
1619500620.192876,3532.124755859375,216.0,5.0,5000.0,3.288
1619500622.793235,3531.000244140625,217.0,5.0,5000.0,3.288
1619500625.387445,3530.249755859375,218.0,5.0,5000.0,3.311
1619500627.985131,3530.625,218.0,5.0,5000.0,3.311
1619500630.579834,3530.249755859375,219.0,5.0,5000.0,3.33
1619500633.178832,3532.874755859375,219.0,5.0,5000.0,3.33
1619500635.772711,3534.749755859375,220.0,5.0,5000.0,3.33
1619500638.372085,3530.625,220.0,5.0,5000.0,3.329
1619500640.970761,3528.75,221.0,5.0,5000.0,3.329
1619500643.564942,3529.5,221.0,5.0,5000.0,3.329
1619500646.164397,3529.875,222.0,5.0,5000.0,3.329
1619500648.766096,3531.75,222.0,5.0,5000.0,3.4
1619500651.359466,3531.375,223.0,5.0,5000.0,3.393
1619500653.956958,3532.124755859375,223.0,5.0,5000.0,3.416
1619500656.550643,3530.625,224.0,5.0,5000.0,3.416
1619500659.150647,3529.875,224.0,5.0,5000.0,3.415
1619500661.750883,3531.375,225.0,5.0,5000.0,3.415
1619500664.350932,3529.5,225.0,5.0,5000.0,3.415
1619500666.945338,3531.000244140625,226.0,5.0,5000.0,3.415
1619500669.569795,3532.124755859375,226.0,5.0,5000.0,3.48
1619500672.186104,3534.0,227.0,5.0,5000.0,3.48
1619500674.785041,3531.375,227.0,5.0,5000.0,3.479
1619500677.378541,3527.624755859375,228.0,5.0,5000.0,3.478
1619500679.982564,3528.75,228.0,5.0,5000.0,3.476
1619500682.575508,3529.125,229.0,5.0,5000.0,3.476
1619500685.173317,3530.249755859375,229.0,5.0,5000.0,3.476
1619500687.771347,3529.5,230.0,5.0,5000.0,3.476
1619500690.36656,3528.375244140625,231.0,5.0,5000.0,3.489
1619500692.96219,3529.875,231.0,5.0,5000.0,3.489
1619500695.55929,3530.625,232.0,5.0,5000.0,3.509
1619500698.160342,3530.249755859375,232.0,5.0,5000.0,3.508
1619500700.775168,3527.25,233.0,5.0,5000.0,3.53
1619500703.404054,3531.000244140625,233.0,5.0,5000.0,3.526
1619500706.005689,3525.375,234.0,5.0,5000.0,3.589
1619500708.597881,3528.375244140625,234.0,5.0,5000.0,3.59
1619500711.194089,3527.25,235.0,5.0,5000.0,3.591
1619500713.792256,3529.5,235.0,5.0,5000.0,3.591
1619500716.387986,3529.875,236.0,5.0,5000.0,3.59
1619500718.986063,3528.0,236.0,5.0,5000.0,3.67
1619500721.584725,3531.375,237.0,5.0,5000.0,3.669
1619500724.179541,3528.375244140625,237.0,5.0,5000.0,3.677
1619500726.776814,3529.125,238.0,5.0,5000.0,3.676
1619500729.375135,3525.375,238.0,5.0,5000.0,3.676
1619500731.976787,3529.5,239.0,5.0,5000.0,3.675
1619500734.569037,3530.625,239.0,5.0,5000.0,3.676
