Time [s],Pressure [mbar],N injection,Time opening [ms],Tau injection [ms],Mass [g]
1619699061.826243,2193.375,54.0,5.0,5000.0,0.559
1619699064.425879,2193.0,55.0,5.0,5000.0,0.559
1619699067.017304,2193.375,55.0,5.0,5000.0,0.559
1619699069.613421,2193.375,56.0,5.0,5000.0,0.559
1619699072.209085,2193.0,56.0,5.0,5000.0,0.559
1619699074.805764,2193.375,57.0,5.0,5000.0,0.559
1619699077.406277,2193.375,57.0,5.0,5000.0,0.644
1619699080.004061,2193.375,58.0,5.0,5000.0,0.644
1619699082.600051,2193.375,58.0,5.0,5000.0,0.644
1619699085.197413,2193.375,59.0,5.0,5000.0,0.644
1619699087.797012,2193.0,59.0,5.0,5000.0,0.643
1619699090.392655,2193.0,60.0,5.0,5000.0,0.643
1619699092.990074,2193.0,60.0,5.0,5000.0,0.643
1619699095.589728,2193.375,61.0,5.0,5000.0,0.643
1619699098.183745,2193.0,62.0,5.0,5000.0,0.643
1619699100.781979,2193.0,62.0,5.0,5000.0,0.642
1619699103.376194,2193.0,63.0,5.0,5000.0,0.725
1619699105.978442,2193.0,63.0,5.0,5000.0,0.725
1619699108.570685,2193.0,64.0,5.0,5000.0,0.725
1619699111.166486,2193.0,64.0,5.0,5000.0,0.725
1619699113.764489,2193.0,65.0,5.0,5000.0,0.725
1619699116.364832,2192.625,65.0,5.0,5000.0,0.725
1619699118.961001,2193.0,66.0,5.0,5000.0,0.725
1619699121.554016,2192.625,66.0,5.0,5000.0,0.724
1619699124.156449,2193.0,67.0,5.0,5000.0,0.725
1619699126.751894,2193.0,67.0,5.0,5000.0,0.723
1619699129.349927,2192.625,68.0,5.0,5000.0,0.801
1619699131.942532,2193.0,68.0,5.0,5000.0,0.809
1619699134.542327,2193.0,69.0,5.0,5000.0,0.802
1619699137.139507,2192.625,69.0,5.0,5000.0,0.806
1619699139.734242,2193.0,70.0,5.0,5000.0,0.806
1619699142.335184,2193.0,70.0,5.0,5000.0,0.806
1619699144.933478,2192.625,71.0,5.0,5000.0,0.806
1619699147.527831,2193.0,71.0,5.0,5000.0,0.805
1619699150.12347,2193.0,72.0,5.0,5000.0,0.805
1619699152.722303,2192.625,72.0,5.0,5000.0,0.887
1619699155.321423,2193.0,73.0,5.0,5000.0,0.887
1619699157.91445,2192.625,73.0,5.0,5000.0,0.887
1619699160.512942,2192.625,74.0,5.0,5000.0,0.887
1619699163.088904,2192.625,75.0,5.0,5000.0,0.887
1619699165.707255,2192.625,75.0,5.0,5000.0,0.886
1619699168.30476,2193.0,76.0,5.0,5000.0,0.886
1619699170.899514,2192.625,76.0,5.0,5000.0,0.886
1619699173.501632,2192.625,77.0,5.0,5000.0,0.886
1619699176.097376,2192.625,77.0,5.0,5000.0,0.886
1619699178.695945,2192.625,78.0,5.0,5000.0,0.886
1619699181.295628,2192.625,78.0,5.0,5000.0,0.886
1619699183.88956,2192.25,79.0,5.0,5000.0,0.969
1619699186.483039,2192.25,79.0,5.0,5000.0,0.969
1619699189.079284,2192.25,80.0,5.0,5000.0,0.969
1619699191.681556,2192.25,80.0,5.0,5000.0,0.969
1619699194.279318,2192.625,81.0,5.0,5000.0,0.969
1619699196.87434,2192.25,81.0,5.0,5000.0,0.969
1619699199.469327,2192.25,82.0,5.0,5000.0,0.969
1619699202.066962,2192.625,82.0,5.0,5000.0,0.968
1619699204.663803,2192.625,83.0,5.0,5000.0,0.968
1619699207.259825,2192.25,83.0,5.0,5000.0,1.048
1619699209.864355,2192.25,84.0,5.0,5000.0,1.048
1619699212.460042,2192.25,84.0,5.0,5000.0,1.048
1619699215.054552,2192.25,85.0,5.0,5000.0,1.048
1619699217.64764,2192.25,85.0,5.0,5000.0,1.048
1619699220.250481,2192.25,86.0,5.0,5000.0,1.048
1619699222.844197,2192.25,86.0,5.0,5000.0,1.048
1619699225.439741,2192.25,87.0,5.0,5000.0,1.048
1619699228.034981,2191.875,87.0,5.0,5000.0,1.048
1619699230.637774,2192.25,88.0,5.0,5000.0,1.047
1619699233.232483,2192.25,89.0,5.0,5000.0,1.047
1619699235.827362,2192.25,89.0,5.0,5000.0,1.047
1619699238.429958,2192.25,90.0,5.0,5000.0,1.047
1619699241.022227,2192.25,90.0,5.0,5000.0,1.046
1619699243.620553,2191.875,91.0,5.0,5000.0,1.133
1619699246.217862,2191.875,91.0,5.0,5000.0,1.133
1619699248.819373,2191.875,92.0,5.0,5000.0,1.133
1619699251.410153,2192.25,92.0,5.0,5000.0,1.133
1619699254.009032,2191.875,93.0,5.0,5000.0,1.133
1619699256.603409,2191.875,93.0,5.0,5000.0,1.133
1619699259.204037,2191.875,94.0,5.0,5000.0,1.133
1619699261.799296,2192.25,94.0,5.0,5000.0,1.133
1619699264.397207,2191.875,95.0,5.0,5000.0,1.132
1619699266.997711,2191.875,95.0,5.0,5000.0,1.216
1619699269.59381,2191.875,96.0,5.0,5000.0,1.215
1619699272.188687,2191.875,96.0,5.0,5000.0,1.215
1619699274.784963,2191.875,97.0,5.0,5000.0,1.215
1619699277.384847,2191.875,97.0,5.0,5000.0,1.214
1619699279.980879,2191.875,98.0,5.0,5000.0,1.214
1619699283.376809,2191.875,98.0,5.0,5000.0,1.214
1619699285.971352,2191.875,99.0,5.0,5000.0,1.214
1619699288.574074,2192.25,99.0,5.0,5000.0,1.214
1619699291.167493,2191.875,100.0,5.0,5000.0,1.214
1619699293.765221,2191.875,100.0,5.0,5000.0,1.296
1619699296.362769,2191.875,101.0,5.0,5000.0,1.296
1619699298.958444,2191.875,101.0,5.0,5000.0,1.296
1619699301.556414,2191.875,102.0,5.0,5000.0,1.296
1619699304.153239,2191.875,103.0,5.0,5000.0,1.295
1619699306.751885,2191.875,103.0,5.0,5000.0,1.295
1619699309.347869,2191.875,104.0,5.0,5000.0,1.295
1619699311.943209,2191.875,104.0,5.0,5000.0,1.295
1619699314.541362,2191.875,105.0,5.0,5000.0,1.295
1619699317.142417,2191.5,105.0,5.0,5000.0,1.295
1619699319.738124,2191.5,106.0,5.0,5000.0,1.374
1619699322.333646,2191.875,106.0,5.0,5000.0,1.374
1619699324.933436,2191.5,107.0,5.0,5000.0,1.374
1619699327.529526,2191.5,107.0,5.0,5000.0,1.374
1619699330.126457,2191.5,108.0,5.0,5000.0,1.374
1619699332.722621,2191.875,108.0,5.0,5000.0,1.374
1619699335.318071,2191.125,109.0,5.0,5000.0,1.373
1619699337.918309,2191.5,109.0,5.0,5000.0,1.373
1619699340.514038,2191.875,110.0,5.0,5000.0,1.373
1619699343.108863,2191.125,110.0,5.0,5000.0,1.373
1619699345.708004,2191.5,111.0,5.0,5000.0,1.373
1619699348.303012,2191.125,111.0,5.0,5000.0,1.454
1619699350.902203,2191.5,112.0,5.0,5000.0,1.454
1619699353.501933,2191.5,112.0,5.0,5000.0,1.454
1619699356.096013,2191.125,113.0,5.0,5000.0,1.454
1619699358.69256,2191.125,113.0,5.0,5000.0,1.453
1619699361.288086,2191.125,114.0,5.0,5000.0,1.453
1619699363.890006,2191.125,114.0,5.0,5000.0,1.452
1619699366.482936,2191.5,115.0,5.0,5000.0,1.452
1619699369.081624,2191.5,116.0,5.0,5000.0,1.452
1619699371.678541,2191.125,116.0,5.0,5000.0,1.453
1619699374.276326,2190.75,117.0,5.0,5000.0,1.537
1619699376.877144,2191.5,117.0,5.0,5000.0,1.537
1619699379.467633,2191.5,118.0,5.0,5000.0,1.537
1619699382.067489,2191.125,118.0,5.0,5000.0,1.537
1619699384.664122,2191.125,119.0,5.0,5000.0,1.537
1619699387.26077,2191.125,119.0,5.0,5000.0,1.537
1619699389.855933,2191.125,120.0,5.0,5000.0,1.537
1619699392.454766,2191.125,120.0,5.0,5000.0,1.537
1619699395.054524,2190.75,121.0,5.0,5000.0,1.537
1619699397.651443,2191.125,121.0,5.0,5000.0,1.628
1619699400.252026,2191.125,122.0,5.0,5000.0,1.619
1619699402.845407,2190.75,122.0,5.0,5000.0,1.619
1619699405.437672,2191.125,123.0,5.0,5000.0,1.619
1619699408.040231,2191.125,123.0,5.0,5000.0,1.62
1619699410.636336,2191.125,124.0,5.0,5000.0,1.619
1619699413.232248,2191.125,124.0,5.0,5000.0,1.619
1619699415.828881,2190.75,125.0,5.0,5000.0,1.619
1619699418.427169,2191.125,125.0,5.0,5000.0,1.618
1619699421.026414,2191.5,126.0,5.0,5000.0,1.618
1619699423.625547,2191.125,126.0,5.0,5000.0,1.7
1619699426.22287,2190.75,127.0,5.0,5000.0,1.699
1619699428.81604,2191.125,127.0,5.0,5000.0,1.699
1619699431.412918,2190.75,128.0,5.0,5000.0,1.698
1619699434.009303,2190.75,129.0,5.0,5000.0,1.698
1619699436.631942,2190.75,129.0,5.0,5000.0,1.699
1619699439.254769,2190.75,130.0,5.0,5000.0,1.699
1619699441.853572,2190.75,130.0,5.0,5000.0,1.698
1619699444.447905,2190.75,131.0,5.0,5000.0,1.698
1619699447.043276,2190.75,131.0,5.0,5000.0,1.698
1619699449.639276,2190.375,132.0,5.0,5000.0,1.697
1619699452.24264,2190.75,132.0,5.0,5000.0,1.698
1619699454.83588,2190.75,133.0,5.0,5000.0,1.698
1619699457.432992,2190.75,133.0,5.0,5000.0,1.698
1619699460.037784,2190.75,134.0,5.0,5000.0,1.698
1619699462.628782,2190.75,134.0,5.0,5000.0,1.786
1619699465.224346,2190.75,135.0,5.0,5000.0,1.785
1619699467.820095,2190.375,135.0,5.0,5000.0,1.785
1619699470.417635,2190.375,136.0,5.0,5000.0,1.785
1619699473.01509,2190.375,136.0,5.0,5000.0,1.785
1619699475.614868,2190.375,137.0,5.0,5000.0,1.784
1619699478.210561,2190.375,137.0,5.0,5000.0,1.784
1619699480.808229,2190.375,138.0,5.0,5000.0,1.784
1619699483.405509,2190.375,138.0,5.0,5000.0,1.863
1619699486.000503,2190.375,139.0,5.0,5000.0,1.863
1619699488.598018,2190.375,139.0,5.0,5000.0,1.863
1619699491.197782,2190.375,140.0,5.0,5000.0,1.863
1619699493.79192,2190.375,140.0,5.0,5000.0,1.863
1619699496.390479,2190.375,141.0,5.0,5000.0,1.863
1619699498.990412,2190.375,142.0,5.0,5000.0,1.863
1619699501.585646,2190.375,142.0,5.0,5000.0,1.863
1619699504.179983,2190.0,143.0,5.0,5000.0,1.862
1619699506.776724,2190.375,143.0,5.0,5000.0,1.862
1619699509.377892,2190.375,144.0,5.0,5000.0,1.944
1619699511.972958,2190.375,144.0,5.0,5000.0,1.944
1619699514.567881,2190.375,145.0,5.0,5000.0,1.944
1619699517.166514,2190.0,145.0,5.0,5000.0,1.944
1619699519.767174,2190.375,146.0,5.0,5000.0,1.944
1619699522.361915,2190.375,146.0,5.0,5000.0,1.944
1619699524.959174,2190.375,147.0,5.0,5000.0,1.943
1619699527.555034,2190.375,147.0,5.0,5000.0,1.942
1619699530.169644,2190.0,148.0,5.0,5000.0,1.943
1619699532.798881,2190.375,148.0,5.0,5000.0,1.942
1619699535.394731,2190.0,149.0,5.0,5000.0,1.942
1619699537.994869,2190.375,149.0,5.0,5000.0,1.941
1619699540.593721,2190.0,150.0,5.0,5000.0,1.941
1619699543.187588,2190.375,150.0,5.0,5000.0,2.023
1619699545.781903,2190.0,151.0,5.0,5000.0,2.023
1619699548.382226,2190.0,151.0,5.0,5000.0,2.023
1619699550.982669,2190.0,152.0,5.0,5000.0,2.023
1619699553.574628,2190.0,152.0,5.0,5000.0,2.023
1619699556.175791,2190.0,153.0,5.0,5000.0,2.023
1619699558.771476,2190.0,153.0,5.0,5000.0,2.023
1619699561.368169,2190.0,154.0,5.0,5000.0,2.023
1619699563.96467,2190.0,154.0,5.0,5000.0,2.023
1619699566.562722,2190.0,155.0,5.0,5000.0,2.022
1619699569.162048,2189.625,156.0,5.0,5000.0,2.104
1619699571.757603,2190.0,156.0,5.0,5000.0,2.104
1619699574.352054,2189.625,157.0,5.0,5000.0,2.104
1619699576.950043,2190.0,157.0,5.0,5000.0,2.104
1619699579.547109,2190.0,158.0,5.0,5000.0,2.104
1619699582.145807,2189.625,158.0,5.0,5000.0,2.104
1619699584.739255,2189.625,159.0,5.0,5000.0,2.104
1619699587.339792,2190.0,159.0,5.0,5000.0,2.103
1619699589.941802,2189.625,160.0,5.0,5000.0,2.103
1619699592.532894,2189.625,160.0,5.0,5000.0,2.103
1619699595.128755,2189.625,161.0,5.0,5000.0,2.185
1619699597.729075,2189.625,161.0,5.0,5000.0,2.185
1619699600.326849,2189.625,162.0,5.0,5000.0,2.185
1619699602.919501,2189.625,162.0,5.0,5000.0,2.184
1619699605.514645,2189.625,163.0,5.0,5000.0,2.184
1619699608.117039,2189.625,163.0,5.0,5000.0,2.184
1619699610.714267,2189.625,164.0,5.0,5000.0,2.184
1619699613.305277,2189.625,164.0,5.0,5000.0,2.182
1619699615.909502,2189.625,165.0,5.0,5000.0,2.181
1619699618.506075,2189.625,165.0,5.0,5000.0,2.182
1619699621.102419,2189.625,166.0,5.0,5000.0,2.182
1619699623.697475,2189.625,166.0,5.0,5000.0,2.267
1619699626.301389,2189.625,167.0,5.0,5000.0,2.268
1619699628.896625,2189.625,167.0,5.0,5000.0,2.268
1619699634.087249,2189.625,169.0,5.0,5000.0,2.269
1619699636.688673,2189.625,169.0,5.0,5000.0,2.269
1619699639.280202,2189.625,170.0,5.0,5000.0,2.269
1619699641.875961,2189.25,170.0,5.0,5000.0,2.268
1619699644.47953,2189.25,171.0,5.0,5000.0,2.268
1619699647.073139,2189.625,171.0,5.0,5000.0,2.268
1619699649.667609,2189.625,172.0,5.0,5000.0,2.35
1619699652.265527,2189.25,172.0,5.0,5000.0,2.35
1619699654.866288,2189.25,173.0,5.0,5000.0,2.35
1619699657.464047,2189.25,173.0,5.0,5000.0,2.35
1619699660.057345,2189.25,174.0,5.0,5000.0,2.35
1619699662.662708,2189.25,174.0,5.0,5000.0,2.35
1619699665.251446,2189.25,175.0,5.0,5000.0,2.35
1619699667.851021,2189.625,175.0,5.0,5000.0,2.349
1619699670.445491,2189.25,176.0,5.0,5000.0,2.349
1619699673.047424,2189.25,176.0,5.0,5000.0,2.431
1619699675.64487,2189.25,177.0,5.0,5000.0,2.431
1619699678.237402,2189.25,177.0,5.0,5000.0,2.43
1619699680.83678,2188.875,178.0,5.0,5000.0,2.43
1619699683.433604,2189.25,178.0,5.0,5000.0,2.43
1619699686.027151,2189.25,179.0,5.0,5000.0,2.43
1619699688.623081,2188.875,179.0,5.0,5000.0,2.43
1619699691.227124,2188.875,180.0,5.0,5000.0,2.43
1619699693.821421,2188.875,180.0,5.0,5000.0,2.43
1619699696.420368,2188.875,181.0,5.0,5000.0,2.43
1619699699.014219,2189.25,182.0,5.0,5000.0,2.43
1619699701.61484,2188.875,182.0,5.0,5000.0,2.429
1619699704.209544,2188.875,183.0,5.0,5000.0,2.429
1619699706.806699,2188.875,183.0,5.0,5000.0,2.429
1619699709.404738,2188.875,184.0,5.0,5000.0,2.516
1619699712.001941,2188.875,184.0,5.0,5000.0,2.515
1619699714.596014,2188.875,185.0,5.0,5000.0,2.515
1619699717.19195,2188.875,185.0,5.0,5000.0,2.515
1619699719.792167,2188.875,186.0,5.0,5000.0,2.515
1619699722.38885,2188.875,186.0,5.0,5000.0,2.515
1619699724.987198,2188.875,187.0,5.0,5000.0,2.514
1619699727.584466,2188.875,187.0,5.0,5000.0,2.514
1619699730.181686,2188.875,188.0,5.0,5000.0,2.514
1619699732.774017,2188.875,188.0,5.0,5000.0,2.607
1619699735.376636,2188.875,189.0,5.0,5000.0,2.597
1619699737.971506,2188.875,189.0,5.0,5000.0,2.597
1619699740.571433,2188.875,190.0,5.0,5000.0,2.597
1619699743.163764,2188.875,190.0,5.0,5000.0,2.597
1619699745.76253,2188.875,191.0,5.0,5000.0,2.596
1619699748.364873,2188.875,191.0,5.0,5000.0,2.596
1619699750.958064,2188.5,192.0,5.0,5000.0,2.596
1619699753.555873,2188.875,192.0,5.0,5000.0,2.596
1619699756.149681,2188.5,193.0,5.0,5000.0,2.596
1619699758.750191,2188.875,193.0,5.0,5000.0,2.596
1619699761.344537,2188.875,194.0,5.0,5000.0,2.596
1619699763.938435,2188.875,194.0,5.0,5000.0,2.681
1619699766.5416,2188.5,195.0,5.0,5000.0,2.681
1619699769.140053,2188.5,196.0,5.0,5000.0,2.681
1619699771.733358,2188.5,196.0,5.0,5000.0,2.681
1619699774.328794,2188.5,197.0,5.0,5000.0,2.681
1619699776.928935,2188.875,197.0,5.0,5000.0,2.681
1619699779.528212,2188.5,198.0,5.0,5000.0,2.681
1619699782.121771,2188.5,198.0,5.0,5000.0,2.68
1619699784.718479,2188.125,199.0,5.0,5000.0,2.68
1619699787.315435,2188.5,199.0,5.0,5000.0,2.68
1619699789.914146,2188.5,200.0,5.0,5000.0,2.765
1619699792.512978,2188.875,200.0,5.0,5000.0,2.765
1619699795.111026,2188.5,201.0,5.0,5000.0,2.765
1619699797.706689,2188.5,201.0,5.0,5000.0,2.765
1619699800.298258,2188.5,202.0,5.0,5000.0,2.765
1619699802.89951,2188.5,202.0,5.0,5000.0,2.765
1619699805.496853,2188.5,203.0,5.0,5000.0,2.765
1619699808.092127,2188.5,203.0,5.0,5000.0,2.765
1619699810.690543,2188.5,204.0,5.0,5000.0,2.764
1619699813.290589,2188.125,204.0,5.0,5000.0,2.764
1619699815.883139,2188.125,205.0,5.0,5000.0,2.764
1619699818.483324,2188.125,205.0,5.0,5000.0,2.849
1619699821.077437,2188.125,206.0,5.0,5000.0,2.849
1619699823.678254,2188.125,206.0,5.0,5000.0,2.849
1619699826.275399,2188.125,207.0,5.0,5000.0,2.849
1619699828.870602,2188.125,207.0,5.0,5000.0,2.849
1619699831.47084,2188.125,208.0,5.0,5000.0,2.848
1619699834.066901,2188.125,208.0,5.0,5000.0,2.848
1619699836.662823,2188.5,209.0,5.0,5000.0,2.848
1619699839.259057,2188.125,210.0,5.0,5000.0,2.848
1619699841.858474,2188.125,210.0,5.0,5000.0,2.848
1619699844.45135,2188.125,211.0,5.0,5000.0,2.929
1619699847.045798,2188.125,211.0,5.0,5000.0,2.929
1619699849.65033,2188.125,212.0,5.0,5000.0,2.929
1619699852.246939,2188.125,212.0,5.0,5000.0,2.928
1619699854.842768,2188.125,213.0,5.0,5000.0,2.928
1619699857.435585,2188.125,213.0,5.0,5000.0,2.928
1619699860.036682,2188.5,214.0,5.0,5000.0,2.928
1619699862.631838,2188.125,214.0,5.0,5000.0,2.927
1619699865.234084,2187.75,215.0,5.0,5000.0,2.927
1619699867.825137,2187.75,215.0,5.0,5000.0,2.928
1619699870.42509,2187.75,216.0,5.0,5000.0,3.007
1619699873.021523,2188.125,216.0,5.0,5000.0,3.007
1619699875.618975,2187.75,217.0,5.0,5000.0,3.007
1619699878.219234,2187.75,217.0,5.0,5000.0,3.007
1619699880.815905,2187.75,218.0,5.0,5000.0,3.007
1619699883.410602,2187.75,218.0,5.0,5000.0,3.006
1619699886.005787,2187.75,219.0,5.0,5000.0,3.005
1619699888.607303,2187.75,219.0,5.0,5000.0,3.006
1619699891.201463,2187.75,220.0,5.0,5000.0,3.007
1619699893.796545,2187.75,220.0,5.0,5000.0,3.089
1619699898.991559,2187.75,221.0,5.0,5000.0,3.088
1619699901.593327,2187.75,222.0,5.0,5000.0,3.088
1619699904.187014,2187.75,223.0,5.0,5000.0,3.088
1619699906.784822,2187.75,223.0,5.0,5000.0,3.088
1619699909.381077,2187.375,224.0,5.0,5000.0,3.087
1619699911.974784,2187.75,224.0,5.0,5000.0,3.087
1619699914.573569,2187.75,225.0,5.0,5000.0,3.088
1619699917.172734,2187.75,225.0,5.0,5000.0,3.088
1619699919.769486,2187.375,226.0,5.0,5000.0,3.165
1619699922.363441,2187.75,226.0,5.0,5000.0,3.164
1619699924.963466,2187.75,227.0,5.0,5000.0,3.168
1619699927.566554,2187.75,227.0,5.0,5000.0,3.17
1619699930.15866,2187.375,228.0,5.0,5000.0,3.17
1619699932.754421,2187.375,228.0,5.0,5000.0,3.17
1619699935.353537,2187.375,229.0,5.0,5000.0,3.17
1619699937.949851,2187.375,229.0,5.0,5000.0,3.17
1619699940.546657,2187.375,230.0,5.0,5000.0,3.17
1619699943.146424,2187.375,230.0,5.0,5000.0,3.169
1619699945.74137,2187.375,231.0,5.0,5000.0,3.168
1619699948.336878,2187.375,231.0,5.0,5000.0,3.169
1619699950.933709,2187.375,232.0,5.0,5000.0,3.169
1619699953.534664,2187.75,232.0,5.0,5000.0,3.253
1619699956.127004,2187.375,233.0,5.0,5000.0,3.253
1619699958.726423,2187.375,233.0,5.0,5000.0,3.253
1619699961.32667,2187.375,234.0,5.0,5000.0,3.252
1619699963.920909,2187.375,234.0,5.0,5000.0,3.252
1619699966.518277,2187.375,235.0,5.0,5000.0,3.251
1619699969.114605,2187.0,236.0,5.0,5000.0,3.253
1619699971.714241,2187.375,236.0,5.0,5000.0,3.252
1619699974.308504,2187.0,237.0,5.0,5000.0,3.251
1619699976.90758,2187.375,237.0,5.0,5000.0,3.252
1619699979.503199,2187.375,238.0,5.0,5000.0,3.338
1619699982.103964,2187.0,238.0,5.0,5000.0,3.339
1619699984.698502,2187.375,239.0,5.0,5000.0,3.339
1619699987.292906,2187.375,239.0,5.0,5000.0,3.338
1619699989.888939,2187.0,240.0,5.0,5000.0,3.338
1619699992.488952,2187.0,240.0,5.0,5000.0,3.338
1619699995.089536,2187.0,241.0,5.0,5000.0,3.338
1619699997.682931,2187.0,241.0,5.0,5000.0,3.337
1619700000.285294,2187.0,242.0,5.0,5000.0,3.337
1619700002.875346,2187.0,242.0,5.0,5000.0,3.337
1619700005.473395,2187.0,243.0,5.0,5000.0,3.337
1619700008.07016,2187.0,243.0,5.0,5000.0,3.337
1619700010.669868,2187.0,244.0,5.0,5000.0,3.337
1619700013.266416,2187.0,244.0,5.0,5000.0,3.414
1619700015.863463,2187.0,245.0,5.0,5000.0,3.415
1619700018.461275,2187.0,245.0,5.0,5000.0,3.416
1619700021.05556,2187.0,246.0,5.0,5000.0,3.422
1619700023.654986,2187.0,246.0,5.0,5000.0,3.398
1619700026.253464,2187.0,247.0,5.0,5000.0,3.408
1619700028.849357,2187.0,247.0,5.0,5000.0,3.41
1619700031.444364,2187.0,248.0,5.0,5000.0,3.412
1619700034.042956,2187.0,248.0,5.0,5000.0,3.412
1619700036.668152,2187.0,249.0,5.0,5000.0,3.413
1619700039.284898,2187.0,250.0,5.0,5000.0,3.494
1619700041.88762,2186.625,250.0,5.0,5000.0,3.495
1619700044.482663,2186.625,251.0,5.0,5000.0,3.495
1619700047.076785,2186.625,251.0,5.0,5000.0,3.495
1619700049.674664,2187.0,252.0,5.0,5000.0,3.493
1619700052.273514,2186.625,252.0,5.0,5000.0,3.493
1619700054.870327,2186.625,253.0,5.0,5000.0,3.493
1619700057.4658,2186.625,253.0,5.0,5000.0,3.493
1619700060.066254,2186.625,254.0,5.0,5000.0,3.494
1619700062.664306,2186.625,254.0,5.0,5000.0,3.492
1619700065.260842,2186.625,255.0,5.0,5000.0,3.493
1619700067.854557,2186.625,255.0,5.0,5000.0,3.578
1619700070.451546,2186.625,256.0,5.0,5000.0,3.575
1619700073.051077,2186.625,256.0,5.0,5000.0,3.574
1619700075.649992,2186.625,257.0,5.0,5000.0,3.573
