Time [s],Pressure [mbar],N injection,Time opening [ms],Tau injection [ms],Mass [g]
1619599127.614083,2679.375,54.0,5.0,5000.0,0.743
1619599130.212153,2678.625,54.0,5.0,5000.0,0.826
1619599132.814785,2679.0,55.0,5.0,5000.0,0.825
1619599135.407458,2678.625,55.0,5.0,5000.0,0.825
1619599138.00412,2678.625,56.0,5.0,5000.0,0.825
1619599140.597694,2678.25,57.0,5.0,5000.0,0.825
1619599143.195981,2678.625,57.0,5.0,5000.0,0.825
1619599145.802493,2679.0,58.0,5.0,5000.0,0.824
1619599148.395758,2678.25,58.0,5.0,5000.0,0.824
1619599150.98879,2677.875,59.0,5.0,5000.0,0.902
1619599153.583262,2678.25,59.0,5.0,5000.0,0.902
1619599156.183369,2679.0,60.0,5.0,5000.0,0.89
1619599158.784228,2679.0,60.0,5.0,5000.0,0.897
1619599161.383164,2679.0,61.0,5.0,5000.0,0.898
1619599163.97057,2678.625,61.0,5.0,5000.0,0.898
1619599166.57232,2677.875,62.0,5.0,5000.0,0.898
1619599169.171613,2678.625,62.0,5.0,5000.0,0.9
1619599171.76009,2678.25,63.0,5.0,5000.0,0.901
1619599174.363184,2677.875,63.0,5.0,5000.0,0.9
1619599176.963746,2678.625,64.0,5.0,5000.0,0.9
1619599179.557342,2677.5,64.0,5.0,5000.0,0.983
1619599182.154399,2677.875,65.0,5.0,5000.0,0.983
1619599184.749636,2678.25,65.0,5.0,5000.0,0.982
1619599187.348091,2677.5,66.0,5.0,5000.0,0.983
1619599189.945267,2677.875,66.0,5.0,5000.0,0.982
1619599192.539448,2678.625,67.0,5.0,5000.0,0.981
1619599195.140046,2678.25,67.0,5.0,5000.0,0.975
1619599197.7362,2677.5,68.0,5.0,5000.0,0.982
1619599200.341541,2678.25,68.0,5.0,5000.0,0.978
1619599202.934763,2677.875,69.0,5.0,5000.0,0.982
1619599205.529169,2678.25,69.0,5.0,5000.0,1.065
1619599208.125521,2677.5,70.0,5.0,5000.0,1.066
1619599210.720269,2677.5,71.0,5.0,5000.0,1.067
1619599213.32512,2677.875,71.0,5.0,5000.0,1.065
1619599215.919126,2678.25,72.0,5.0,5000.0,1.065
1619599218.511227,2677.875,72.0,5.0,5000.0,1.065
1619599221.108619,2678.25,73.0,5.0,5000.0,1.065
1619599223.708103,2677.125,73.0,5.0,5000.0,1.065
1619599226.336889,2677.5,74.0,5.0,5000.0,1.065
1619599228.951121,2678.25,74.0,5.0,5000.0,1.125
1619599231.54946,2678.625,75.0,5.0,5000.0,1.124
1619599234.14865,2677.125,75.0,5.0,5000.0,1.123
1619599236.745431,2676.75,76.0,5.0,5000.0,1.123
1619599239.345794,2677.125,76.0,5.0,5000.0,1.122
1619599241.938495,2677.5,77.0,5.0,5000.0,1.122
1619599244.532952,2677.5,77.0,5.0,5000.0,1.122
1619599247.132969,2677.5,78.0,5.0,5000.0,1.122
1619599249.72756,2677.5,78.0,5.0,5000.0,1.199
1619599252.330807,2676.75,79.0,5.0,5000.0,1.199
1619599254.919785,2677.875,79.0,5.0,5000.0,1.199
1619599257.521588,2677.5,80.0,5.0,5000.0,1.198
1619599260.11732,2677.5,80.0,5.0,5000.0,1.197
1619599262.710437,2678.25,81.0,5.0,5000.0,1.197
1619599265.326851,2677.5,81.0,5.0,5000.0,1.197
1619599267.956153,2677.5,82.0,5.0,5000.0,1.196
1619599270.575243,2676.375,83.0,5.0,5000.0,1.196
1619599273.200087,2677.875,83.0,5.0,5000.0,1.196
1619599275.813046,2677.875,84.0,5.0,5000.0,1.274
1619599278.421895,2677.125,84.0,5.0,5000.0,1.274
1619599281.047743,2677.125,85.0,5.0,5000.0,1.275
1619599283.642495,2676.75,85.0,5.0,5000.0,1.274
1619599286.238409,2676.75,86.0,5.0,5000.0,1.273
1619599288.842048,2677.125,86.0,5.0,5000.0,1.274
1619599291.434182,2676.0,87.0,5.0,5000.0,1.274
1619599294.028268,2677.5,87.0,5.0,5000.0,1.274
1619599296.625809,2676.75,88.0,5.0,5000.0,1.275
1619599299.22656,2677.125,88.0,5.0,5000.0,1.274
1619599301.820164,2676.0,89.0,5.0,5000.0,1.274
1619599304.418864,2676.375,89.0,5.0,5000.0,1.351
1619599307.014032,2676.75,90.0,5.0,5000.0,1.348
1619599309.612825,2677.125,90.0,5.0,5000.0,1.347
1619599312.208808,2677.5,91.0,5.0,5000.0,1.346
1619599314.805633,2676.75,91.0,5.0,5000.0,1.345
1619599317.404954,2677.125,92.0,5.0,5000.0,1.344
1619599320.000096,2676.375,92.0,5.0,5000.0,1.344
1619599322.597648,2676.75,93.0,5.0,5000.0,1.344
1619599325.19247,2676.75,93.0,5.0,5000.0,1.344
1619599327.792812,2677.125,94.0,5.0,5000.0,1.344
1619599330.392898,2676.75,94.0,5.0,5000.0,1.345
1619599332.986174,2677.125,95.0,5.0,5000.0,1.344
1619599335.58543,2676.375,96.0,5.0,5000.0,1.424
1619599338.183586,2675.625,96.0,5.0,5000.0,1.424
1619599340.777162,2677.5,97.0,5.0,5000.0,1.424
1619599343.37619,2676.75,97.0,5.0,5000.0,1.424
1619599345.97037,2676.0,98.0,5.0,5000.0,1.423
1619599348.566445,2676.75,98.0,5.0,5000.0,1.423
1619599351.163651,2676.75,99.0,5.0,5000.0,1.423
1619599353.760255,2676.0,99.0,5.0,5000.0,1.423
1619599356.363035,2676.75,100.0,5.0,5000.0,1.509
1619599358.956941,2676.375,100.0,5.0,5000.0,1.509
1619599361.552125,2676.375,101.0,5.0,5000.0,1.509
1619599364.151601,2676.375,101.0,5.0,5000.0,1.509
1619599366.748923,2677.5,102.0,5.0,5000.0,1.508
1619599369.3496,2675.625,102.0,5.0,5000.0,1.508
1619599371.940844,2675.625,103.0,5.0,5000.0,1.508
1619599374.541549,2676.0,103.0,5.0,5000.0,1.508
1619599377.135507,2677.125,104.0,5.0,5000.0,1.508
1619599379.731421,2676.0,104.0,5.0,5000.0,1.592
1619599382.333183,2676.75,105.0,5.0,5000.0,1.587
1619599384.930436,2676.0,105.0,5.0,5000.0,1.587
1619599387.524103,2676.0,106.0,5.0,5000.0,1.587
1619599390.123993,2675.625,106.0,5.0,5000.0,1.587
1619599392.720686,2676.75,107.0,5.0,5000.0,1.587
1619599395.318648,2676.0,107.0,5.0,5000.0,1.587
1619599397.915982,2676.375,108.0,5.0,5000.0,1.587
1619599400.512843,2675.25,108.0,5.0,5000.0,1.587
1619599403.106814,2675.25,109.0,5.0,5000.0,1.666
1619599405.731086,2675.625,110.0,5.0,5000.0,1.666
1619599408.353803,2676.0,110.0,5.0,5000.0,1.666
1619599410.944867,2676.75,111.0,5.0,5000.0,1.665
1619599413.546067,2675.625,111.0,5.0,5000.0,1.665
1619599416.14374,2676.375,112.0,5.0,5000.0,1.665
1619599418.740637,2676.375,112.0,5.0,5000.0,1.664
1619599421.340988,2676.0,113.0,5.0,5000.0,1.664
1619599423.938848,2676.375,113.0,5.0,5000.0,1.665
1619599426.532077,2674.5,114.0,5.0,5000.0,1.749
1619599429.128849,2676.375,114.0,5.0,5000.0,1.749
1619599431.725488,2676.0,115.0,5.0,5000.0,1.749
1619599434.338334,2676.375,115.0,5.0,5000.0,1.749
1619599436.974625,2675.625,116.0,5.0,5000.0,1.748
1619599439.571823,2675.625,116.0,5.0,5000.0,1.748
1619599442.167406,2674.875,117.0,5.0,5000.0,1.748
1619599444.75773,2676.375,117.0,5.0,5000.0,1.829
1619599447.362001,2675.625,118.0,5.0,5000.0,1.827
1619599449.956738,2675.625,118.0,5.0,5000.0,1.827
1619599452.558122,2675.25,119.0,5.0,5000.0,1.827
1619599455.150054,2675.25,119.0,5.0,5000.0,1.827
1619599457.7458,2675.625,120.0,5.0,5000.0,1.827
1619599460.348019,2675.25,120.0,5.0,5000.0,1.826
1619599462.942068,2675.25,121.0,5.0,5000.0,1.826
1619599465.536686,2676.375,121.0,5.0,5000.0,1.826
1619599468.136937,2675.25,122.0,5.0,5000.0,1.826
1619599470.737692,2675.25,123.0,5.0,5000.0,1.906
1619599473.334444,2675.625,123.0,5.0,5000.0,1.906
1619599475.929177,2676.0,124.0,5.0,5000.0,1.906
1619599478.524779,2675.25,124.0,5.0,5000.0,1.905
1619599481.122356,2674.875,125.0,5.0,5000.0,1.905
1619599483.715871,2674.5,125.0,5.0,5000.0,1.905
1619599486.319503,2674.5,126.0,5.0,5000.0,1.904
1619599488.913541,2676.375,126.0,5.0,5000.0,1.904
1619599491.508002,2675.25,127.0,5.0,5000.0,1.984
1619599494.111051,2675.25,127.0,5.0,5000.0,1.984
1619599496.703351,2675.25,128.0,5.0,5000.0,1.984
1619599499.300148,2674.875,128.0,5.0,5000.0,1.983
1619599501.89692,2675.25,129.0,5.0,5000.0,1.983
1619599504.500335,2674.875,129.0,5.0,5000.0,1.983
1619599507.065289,2674.875,130.0,5.0,5000.0,1.983
1619599509.690274,2676.0,130.0,5.0,5000.0,1.983
1619599514.881135,2674.875,131.0,5.0,5000.0,1.983
1619599517.481469,2675.25,132.0,5.0,5000.0,1.983
1619599520.077469,2675.625,132.0,5.0,5000.0,2.065
1619599522.678742,2674.875,133.0,5.0,5000.0,2.064
1619599525.272786,2675.25,133.0,5.0,5000.0,2.064
1619599527.870755,2674.875,134.0,5.0,5000.0,2.064
1619599530.468234,2675.625,134.0,5.0,5000.0,2.063
1619599533.064563,2675.25,135.0,5.0,5000.0,2.063
1619599535.660224,2674.875,136.0,5.0,5000.0,2.063
1619599538.259728,2675.625,136.0,5.0,5000.0,2.062
1619599540.85867,2675.25,137.0,5.0,5000.0,2.062
1619599543.454107,2676.0,137.0,5.0,5000.0,2.062
1619599546.052861,2674.5,138.0,5.0,5000.0,2.14
1619599548.645103,2674.875,138.0,5.0,5000.0,2.14
1619599551.27929,2674.5,139.0,5.0,5000.0,2.14
1619599553.89746,2674.875,139.0,5.0,5000.0,2.139
1619599556.488937,2674.5,140.0,5.0,5000.0,2.139
1619599559.085266,2675.625,140.0,5.0,5000.0,2.139
1619599561.682319,2674.5,141.0,5.0,5000.0,2.139
1619599564.313449,2674.125,141.0,5.0,5000.0,2.221
1619599566.926114,2674.125,142.0,5.0,5000.0,2.217
1619599569.523916,2673.375,142.0,5.0,5000.0,2.217
1619599572.12388,2674.5,143.0,5.0,5000.0,2.217
1619599574.724978,2674.5,143.0,5.0,5000.0,2.217
1619599577.334104,2674.5,144.0,5.0,5000.0,2.216
1619599579.964163,2673.75,144.0,5.0,5000.0,2.216
1619599582.562371,2674.875,145.0,5.0,5000.0,2.216
1619599585.161775,2674.5,145.0,5.0,5000.0,2.216
1619599587.74774,2674.125,146.0,5.0,5000.0,2.216
1619599590.349493,2674.5,146.0,5.0,5000.0,2.293
1619599592.949249,2674.125,147.0,5.0,5000.0,2.293
1619599595.543212,2673.75,147.0,5.0,5000.0,2.293
1619599598.141787,2674.125,148.0,5.0,5000.0,2.293
1619599600.736142,2674.125,149.0,5.0,5000.0,2.293
1619599603.344173,2674.5,149.0,5.0,5000.0,2.292
1619599605.932922,2674.125,150.0,5.0,5000.0,2.292
1619599608.527507,2674.125,150.0,5.0,5000.0,2.292
1619599611.13211,2674.125,151.0,5.0,5000.0,2.291
1619599613.728145,2674.5,151.0,5.0,5000.0,2.291
1619599616.320187,2674.5,152.0,5.0,5000.0,2.371
1619599618.918808,2674.125,152.0,5.0,5000.0,2.371
1619599621.518895,2673.75,153.0,5.0,5000.0,2.371
1619599624.117398,2674.125,153.0,5.0,5000.0,2.37
1619599626.710537,2674.5,154.0,5.0,5000.0,2.369
1619599629.313651,2673.75,154.0,5.0,5000.0,2.369
1619599631.907889,2674.875,155.0,5.0,5000.0,2.369
1619599634.498657,2674.125,155.0,5.0,5000.0,2.369
1619599637.102906,2674.5,156.0,5.0,5000.0,2.369
1619599639.697546,2674.125,156.0,5.0,5000.0,2.446
1619599642.324436,2673.75,157.0,5.0,5000.0,2.446
1619599644.944625,2673.75,157.0,5.0,5000.0,2.446
1619599647.5365,2674.125,158.0,5.0,5000.0,2.446
1619599650.133329,2673.75,158.0,5.0,5000.0,2.446
1619599652.735637,2674.125,159.0,5.0,5000.0,2.446
1619599655.34347,2674.125,159.0,5.0,5000.0,2.445
1619599657.979619,2674.5,160.0,5.0,5000.0,2.445
1619599660.571744,2673.375,160.0,5.0,5000.0,2.445
1619599663.166428,2673.375,161.0,5.0,5000.0,2.445
1619599665.760935,2673.375,162.0,5.0,5000.0,2.525
1619599668.367067,2673.375,162.0,5.0,5000.0,2.525
1619599670.963847,2673.75,163.0,5.0,5000.0,2.525
1619599673.558192,2673.375,163.0,5.0,5000.0,2.524
1619599676.158428,2674.125,164.0,5.0,5000.0,2.524
1619599681.347254,2673.75,165.0,5.0,5000.0,2.524
1619599683.945584,2673.75,165.0,5.0,5000.0,2.525
1619599686.545909,2673.375,166.0,5.0,5000.0,2.6
1619599689.147474,2673.375,166.0,5.0,5000.0,2.601
1619599691.734703,2673.375,167.0,5.0,5000.0,2.6
1619599694.334919,2674.125,167.0,5.0,5000.0,2.598
1619599696.935108,2673.375,168.0,5.0,5000.0,2.599
1619599699.530569,2673.375,168.0,5.0,5000.0,2.599
1619599702.126186,2673.375,169.0,5.0,5000.0,2.599
1619599704.724125,2673.75,169.0,5.0,5000.0,2.598
1619599707.352926,2673.75,170.0,5.0,5000.0,2.598
1619599709.970378,2674.125,170.0,5.0,5000.0,2.676
1619599712.565661,2674.125,171.0,5.0,5000.0,2.676
1619599715.166133,2673.75,171.0,5.0,5000.0,2.676
1619599717.756251,2672.625,172.0,5.0,5000.0,2.675
1619599720.360195,2673.0,172.0,5.0,5000.0,2.675
1619599722.95534,2673.0,173.0,5.0,5000.0,2.675
1619599725.551139,2673.375,173.0,5.0,5000.0,2.675
1619599728.148124,2673.75,174.0,5.0,5000.0,2.675
1619599730.742063,2673.0,175.0,5.0,5000.0,2.675
1619599733.356181,2673.75,175.0,5.0,5000.0,2.674
1619599735.991335,2673.75,176.0,5.0,5000.0,2.763
1619599738.58637,2673.75,176.0,5.0,5000.0,2.763
1619599741.180853,2673.375,177.0,5.0,5000.0,2.763
1619599743.796253,2672.625,177.0,5.0,5000.0,2.763
1619599746.428375,2672.625,178.0,5.0,5000.0,2.762
1619599749.025621,2673.0,178.0,5.0,5000.0,2.762
1619599751.625431,2673.375,179.0,5.0,5000.0,2.769
1619599754.220151,2673.0,179.0,5.0,5000.0,2.769
1619599756.81952,2673.375,180.0,5.0,5000.0,2.769
1619599759.369617,2673.0,180.0,5.0,5000.0,2.769
1619599761.958299,2672.25,181.0,5.0,5000.0,2.768
1619599764.556177,2673.0,181.0,5.0,5000.0,2.852
1619599767.15185,2672.25,182.0,5.0,5000.0,2.852
1619599769.752089,2672.25,182.0,5.0,5000.0,2.852
1619599772.352073,2672.625,183.0,5.0,5000.0,2.852
1619599774.941582,2673.375,183.0,5.0,5000.0,2.851
1619599777.54091,2672.625,184.0,5.0,5000.0,2.851
1619599780.143393,2672.625,184.0,5.0,5000.0,2.851
1619599782.740671,2672.25,185.0,5.0,5000.0,2.851
1619599785.336621,2672.625,185.0,5.0,5000.0,2.851
1619599787.930755,2673.0,186.0,5.0,5000.0,2.851
1619599790.531037,2673.375,186.0,5.0,5000.0,2.932
1619599793.127207,2672.25,187.0,5.0,5000.0,2.932
1619599795.721128,2672.25,188.0,5.0,5000.0,2.931
1619599800.914472,2672.625,189.0,5.0,5000.0,2.931
1619599803.515073,2672.625,189.0,5.0,5000.0,2.931
1619599806.108525,2673.375,190.0,5.0,5000.0,2.931
1619599808.713288,2672.25,190.0,5.0,5000.0,2.93
1619599811.30678,2672.25,191.0,5.0,5000.0,2.93
1619599813.90442,2672.25,191.0,5.0,5000.0,2.93
1619599816.498193,2672.25,192.0,5.0,5000.0,3.013
1619599819.097782,2673.0,192.0,5.0,5000.0,3.013
1619599821.69866,2672.625,193.0,5.0,5000.0,3.013
1619599824.294236,2672.625,193.0,5.0,5000.0,3.012
1619599826.890836,2672.625,194.0,5.0,5000.0,3.012
1619599829.484225,2672.625,194.0,5.0,5000.0,3.012
1619599832.082336,2672.25,195.0,5.0,5000.0,3.012
1619599837.273767,2671.875,196.0,5.0,5000.0,3.012
1619599839.874258,2672.625,196.0,5.0,5000.0,3.011
1619599842.466727,2672.25,197.0,5.0,5000.0,3.091
1619599845.068882,2672.25,197.0,5.0,5000.0,3.091
1619599847.663936,2671.875,198.0,5.0,5000.0,3.091
1619599850.263971,2672.625,198.0,5.0,5000.0,3.091
1619599852.858726,2672.25,199.0,5.0,5000.0,3.09
1619599855.457554,2673.0,199.0,5.0,5000.0,3.09
1619599858.055087,2672.25,200.0,5.0,5000.0,3.09
1619599860.649088,2672.25,201.0,5.0,5000.0,3.089
1619599863.247668,2672.25,201.0,5.0,5000.0,3.089
1619599865.847404,2671.875,202.0,5.0,5000.0,3.173
1619599868.44628,2672.25,202.0,5.0,5000.0,3.173
1619599871.034763,2672.625,203.0,5.0,5000.0,3.173
1619599873.63545,2672.25,203.0,5.0,5000.0,3.173
1619599876.26555,2671.5,204.0,5.0,5000.0,3.172
1619599878.88317,2671.875,204.0,5.0,5000.0,3.172
1619599881.477803,2672.25,205.0,5.0,5000.0,3.251
1619599884.077124,2672.25,205.0,5.0,5000.0,3.251
1619599886.671321,2672.25,206.0,5.0,5000.0,3.251
1619599889.270492,2671.5,206.0,5.0,5000.0,3.251
1619599891.868643,2672.25,207.0,5.0,5000.0,3.251
1619599894.461573,2671.125,207.0,5.0,5000.0,3.25
1619599897.065995,2672.625,208.0,5.0,5000.0,3.25
1619599899.660142,2671.5,208.0,5.0,5000.0,3.25
1619599902.261028,2671.5,209.0,5.0,5000.0,3.25
1619599904.849689,2672.625,209.0,5.0,5000.0,3.25
1619599907.452475,2671.5,210.0,5.0,5000.0,3.25
1619599910.046279,2671.5,210.0,5.0,5000.0,3.331
1619599912.640902,2671.5,211.0,5.0,5000.0,3.331
1619599915.245242,2671.5,211.0,5.0,5000.0,3.331
1619599917.836099,2672.25,212.0,5.0,5000.0,3.33
1619599920.434076,2671.5,212.0,5.0,5000.0,3.33
1619599923.033534,2671.5,213.0,5.0,5000.0,3.33
1619599925.629566,2671.5,213.0,5.0,5000.0,3.329
1619599928.238792,2672.25,214.0,5.0,5000.0,3.329
1619599933.470412,2671.5,215.0,5.0,5000.0,3.329
1619599936.068081,2672.625,216.0,5.0,5000.0,3.329
1619599938.66688,2671.125,216.0,5.0,5000.0,3.329
1619599941.260169,2671.5,217.0,5.0,5000.0,3.408
1619599943.86005,2671.5,217.0,5.0,5000.0,3.408
1619599946.45136,2672.25,218.0,5.0,5000.0,3.407
1619599949.054761,2671.5,218.0,5.0,5000.0,3.407
1619599951.647989,2671.875,219.0,5.0,5000.0,3.407
1619599954.248225,2671.125,219.0,5.0,5000.0,3.407
1619599956.840202,2671.5,220.0,5.0,5000.0,3.407
1619599959.441899,2671.5,220.0,5.0,5000.0,3.407
1619599962.03641,2671.5,221.0,5.0,5000.0,3.486
1619599964.633236,2671.875,221.0,5.0,5000.0,3.486
1619599967.23168,2671.875,222.0,5.0,5000.0,3.486
1619599969.83203,2671.875,222.0,5.0,5000.0,3.486
1619599972.42254,2671.5,223.0,5.0,5000.0,3.485
1619599975.023779,2671.5,223.0,5.0,5000.0,3.485
1619599977.620085,2671.5,224.0,5.0,5000.0,3.485
1619599980.218734,2671.125,224.0,5.0,5000.0,3.485
1619599982.770731,2671.125,225.0,5.0,5000.0,3.484
1619599985.365497,2671.875,225.0,5.0,5000.0,3.565
1619599987.95685,2671.5,226.0,5.0,5000.0,3.564
1619599990.582194,2671.125,226.0,5.0,5000.0,3.564
1619599993.216976,2671.125,227.0,5.0,5000.0,3.564
1619599995.852199,2671.125,228.0,5.0,5000.0,3.564
1619599998.446061,2671.5,228.0,5.0,5000.0,3.563
1619600001.04681,2670.75,229.0,5.0,5000.0,3.563
1619600003.649298,2672.25,229.0,5.0,5000.0,3.563
1619600006.245585,2671.5,230.0,5.0,5000.0,3.563
1619600008.83767,2671.125,230.0,5.0,5000.0,3.562
1619600011.434825,2670.75,231.0,5.0,5000.0,3.643
1619600014.028791,2670.75,231.0,5.0,5000.0,3.643
1619600016.626348,2670.75,232.0,5.0,5000.0,3.643
1619600019.239998,2670.75,232.0,5.0,5000.0,3.643
1619600021.871885,2670.75,233.0,5.0,5000.0,3.643
1619600024.473723,2670.75,233.0,5.0,5000.0,3.642
1619600027.065638,2670.75,234.0,5.0,5000.0,3.642
1619600029.662862,2671.5,234.0,5.0,5000.0,3.642
1619600032.289668,2671.125,235.0,5.0,5000.0,3.642
1619600034.910119,2671.125,235.0,5.0,5000.0,3.717
1619600037.501357,2671.5,236.0,5.0,5000.0,3.717
1619600040.103091,2670.75,236.0,5.0,5000.0,3.717
1619600042.699136,2671.125,237.0,5.0,5000.0,3.717
1619600045.294246,2670.375,237.0,5.0,5000.0,3.717
1619600047.892905,2671.5,238.0,5.0,5000.0,3.716
1619600050.49069,2671.125,238.0,5.0,5000.0,3.716
1619600053.08797,2670.75,239.0,5.0,5000.0,3.716
1619600055.697643,2670.75,239.0,5.0,5000.0,3.717
1619600058.33409,2670.75,240.0,5.0,5000.0,3.716
1619600060.924363,2670.375,241.0,5.0,5000.0,3.8
1619600063.530193,2671.5,241.0,5.0,5000.0,3.799
1619600066.125133,2670.75,242.0,5.0,5000.0,3.799
1619600068.718504,2670.375,242.0,5.0,5000.0,3.799
1619600071.324302,2670.0,243.0,5.0,5000.0,3.8
1619600073.916334,2670.75,243.0,5.0,5000.0,3.799
1619600076.508259,2670.0,244.0,5.0,5000.0,3.799
1619600079.108108,2670.375,244.0,5.0,5000.0,3.8
1619600081.70589,2670.375,245.0,5.0,5000.0,3.883
1619600084.308262,2670.375,245.0,5.0,5000.0,3.883
1619600086.900843,2670.375,246.0,5.0,5000.0,3.883
