"Time","MASSFLOW"
2021-05-17 15:13:05,459
2021-05-17 15:14:05,462
2021-05-17 15:15:06,460
2021-05-17 15:16:06,460
2021-05-17 15:17:06,462
2021-05-17 15:18:06,465
2021-05-17 15:19:06,464
2021-05-17 15:20:06,460
2021-05-17 15:21:06,456
2021-05-17 15:22:06,453
2021-05-17 15:23:06,446
2021-05-17 15:24:07,440
2021-05-17 15:25:07,437
2021-05-17 15:26:07,439
2021-05-17 15:27:07,443
2021-05-17 15:28:07,447
2021-05-17 15:29:07,451
2021-05-17 15:30:07,451
2021-05-17 15:31:07,455
2021-05-17 15:32:08,458
2021-05-17 15:33:08,463
2021-05-17 15:34:08,468
2021-05-17 15:35:08,469
2021-05-17 15:36:08,467
2021-05-17 15:37:08,465
2021-05-17 15:38:08,463
2021-05-17 15:39:08,465
2021-05-17 15:40:09,468
2021-05-17 15:41:09,469
2021-05-17 15:42:09,468
2021-05-17 15:43:09,466
2021-05-17 15:44:09,465
2021-05-17 15:45:09,461
2021-05-17 15:46:09,456
2021-05-17 15:47:10,451
2021-05-17 15:48:10,451
2021-05-17 15:49:10,453
2021-05-17 15:50:10,454
2021-05-17 15:51:10,457
2021-05-17 15:52:10,455
2021-05-17 15:53:10,452
2021-05-17 15:54:10,452
2021-05-17 15:55:11,456
2021-05-17 15:56:11,460
2021-05-17 15:57:11,461
2021-05-17 15:58:11,460
2021-05-17 15:59:11,458
2021-05-17 16:00:11,457
2021-05-17 16:01:11,457
2021-05-17 16:02:12,459
2021-05-17 16:03:12,465
2021-05-17 16:04:12,466
2021-05-17 16:05:12,465
2021-05-17 16:06:12,461
2021-05-17 16:07:12,432
2021-05-17 16:08:12,401
2021-05-17 16:09:12,370
2021-05-17 16:10:13,335
2021-05-17 16:11:13,341
2021-05-17 16:12:13,355
2021-05-17 16:13:13,368
2021-05-17 16:14:13,383
2021-05-17 16:15:13,399
2021-05-17 16:16:13,425
2021-05-17 16:17:13,471
2021-05-17 16:18:13,519
2021-05-17 16:19:14,566
2021-05-17 16:20:14,609
2021-05-17 16:21:14,604
2021-05-17 16:22:14,586
2021-05-17 16:23:14,569
2021-05-17 16:24:14,553
2021-05-17 16:25:14,536
2021-05-17 16:26:14,519
2021-05-17 16:27:15,503
2021-05-17 16:28:15,484
2021-05-17 16:29:15,471
2021-05-17 16:30:15,462
2021-05-17 16:31:15,460
2021-05-17 16:32:15,460
2021-05-17 16:33:15,457
2021-05-17 16:34:16,453
2021-05-17 16:35:16,452
2021-05-17 16:36:16,452
2021-05-17 16:37:16,450
2021-05-17 16:38:16,447
2021-05-17 16:39:16,441
2021-05-17 16:40:16,437
2021-05-17 16:41:16,436
2021-05-17 16:42:17,434
2021-05-17 16:43:17,434
2021-05-17 16:44:17,435
2021-05-17 16:45:17,433
2021-05-17 16:46:17,430
2021-05-17 16:47:17,431
2021-05-17 16:48:17,435
2021-05-17 16:49:17,438
2021-05-17 16:50:18,440
2021-05-17 16:51:18,441
2021-05-17 16:52:18,445
2021-05-17 16:53:18,446
2021-05-17 16:54:18,449
2021-05-17 16:55:18,454
2021-05-17 16:56:18,457
2021-05-17 16:57:18,458
2021-05-17 16:58:18,454
2021-05-17 16:59:19,455
2021-05-17 17:00:19,460
2021-05-17 17:01:19,462
2021-05-17 17:02:19,464
2021-05-17 17:03:19,469
2021-05-17 17:04:19,472
2021-05-17 17:05:19,472
2021-05-17 17:06:20,472
2021-05-17 17:07:20,476
2021-05-17 17:08:20,481
2021-05-17 17:09:20,480
2021-05-17 17:10:20,474
2021-05-17 17:11:20,470
2021-05-17 17:12:20,465
2021-05-17 17:13:20,461
2021-05-17 17:14:21,456
2021-05-17 17:15:21,452
2021-05-17 17:16:21,453
2021-05-17 17:17:21,452
2021-05-17 17:18:21,449
2021-05-17 17:19:21,450
2021-05-17 17:20:21,455
2021-05-17 17:21:21,459
2021-05-17 17:22:22,462
2021-05-17 17:23:22,466
2021-05-17 17:24:22,471
2021-05-17 17:25:22,478
2021-05-17 17:26:22,479
2021-05-17 17:27:22,480
2021-05-17 17:28:22,480
2021-05-17 17:29:22,478
2021-05-17 17:30:23,472
2021-05-17 17:31:23,467
2021-05-17 17:32:23,464
2021-05-17 17:33:23,459
2021-05-17 17:34:23,453
2021-05-17 17:35:23,449
2021-05-17 17:36:23,447
2021-05-17 17:37:23,448
2021-05-17 17:38:24,450
2021-05-17 17:39:24,451
2021-05-17 17:40:24,456
2021-05-17 17:41:24,465
2021-05-17 17:42:24,473
2021-05-17 17:43:24,481
2021-05-17 17:44:25,486
2021-05-17 17:45:25,490
2021-05-17 17:46:25,494
2021-05-17 17:47:25,498
2021-05-17 17:48:25,502
2021-05-17 17:49:25,504
2021-05-17 17:50:25,505
2021-05-17 17:51:25,504
2021-05-17 17:52:26,503
2021-05-17 17:53:26,503
2021-05-17 17:54:26,505
2021-05-17 17:55:26,507
2021-05-17 17:56:26,509
2021-05-17 17:57:26,511
2021-05-17 17:58:26,515
2021-05-17 17:59:27,519
2021-05-17 18:00:27,519
2021-05-17 18:01:27,517
2021-05-17 18:02:27,515
2021-05-17 18:03:27,514
2021-05-17 18:04:27,514
2021-05-17 18:05:27,515
2021-05-17 18:06:28,513
2021-05-17 18:07:28,507
2021-05-17 18:08:28,498
2021-05-17 18:09:28,493
2021-05-17 18:10:28,491
2021-05-17 18:11:28,492
2021-05-17 18:12:28,494
2021-05-17 18:13:29,496
2021-05-17 18:14:29,497
2021-05-17 18:15:29,499
2021-05-17 18:16:29,501
2021-05-17 18:17:29,505
2021-05-17 18:18:29,515
2021-05-17 18:19:29,523
2021-05-17 18:20:30,526
2021-05-17 18:21:30,526
2021-05-17 18:22:30,529
2021-05-17 18:23:30,530
2021-05-17 18:24:30,528
2021-05-17 18:25:30,526
2021-05-17 18:26:30,526
2021-05-17 18:27:30,526
2021-05-17 18:28:31,523
2021-05-17 18:29:31,524
2021-05-17 18:30:31,529
2021-05-17 18:31:31,534
2021-05-17 18:32:31,541
2021-05-17 18:33:31,550
2021-05-17 18:34:31,561
2021-05-17 18:35:32,566
2021-05-17 18:36:32,570
2021-05-17 18:37:32,574
2021-05-17 18:38:32,578
2021-05-17 18:39:32,576
2021-05-17 18:40:32,573
2021-05-17 18:41:32,575
2021-05-17 18:42:32,575
2021-05-17 18:43:33,570
2021-05-17 18:44:33,567
2021-05-17 18:45:33,564
2021-05-17 18:46:33,559
2021-05-17 18:47:33,553
2021-05-17 18:48:33,547
2021-05-17 18:49:33,547
2021-05-17 18:50:33,546
2021-05-17 18:51:34,537
2021-05-17 18:52:34,522
2021-05-17 18:53:34,514
2021-05-17 18:54:34,508
2021-05-17 18:55:34,506
2021-05-17 18:56:34,505
2021-05-17 18:57:34,505
2021-05-17 18:58:35,502
2021-05-17 18:59:35,501
2021-05-17 19:00:35,500
2021-05-17 19:01:35,502
2021-05-17 19:02:35,507
2021-05-17 19:03:35,506
2021-05-17 19:04:35,506
2021-05-17 19:05:36,514
2021-05-17 19:06:36,524
2021-05-17 19:07:36,531
2021-05-17 19:08:36,540
2021-05-17 19:09:36,548
2021-05-17 19:10:36,554
2021-05-17 19:11:36,560
2021-05-17 19:12:37,566
2021-05-17 19:13:37,574
2021-05-17 19:14:37,582
2021-05-17 19:15:37,584
2021-05-17 19:16:37,591
2021-05-17 19:17:37,601
2021-05-17 19:18:38,610
2021-05-17 19:19:38,613
2021-05-17 19:20:38,618
2021-05-17 19:21:38,627
2021-05-17 19:22:38,637
2021-05-17 19:23:39,648
2021-05-17 19:24:39,655
2021-05-17 19:25:39,658
2021-05-17 19:26:39,657
2021-05-17 19:27:39,655
2021-05-17 19:28:39,655
2021-05-17 19:29:39,658
2021-05-17 19:30:40,659
2021-05-17 19:31:40,657
2021-05-17 19:32:40,653
2021-05-17 19:33:40,647
2021-05-17 19:34:40,641
2021-05-17 19:35:40,641
2021-05-17 19:36:40,643
2021-05-17 19:37:41,643
2021-05-17 19:38:41,640
2021-05-17 19:39:41,642
2021-05-17 19:40:41,645
2021-05-17 19:41:41,641
2021-05-17 19:42:41,638
2021-05-17 19:43:41,639
2021-05-17 19:44:42,643
2021-05-17 19:45:42,648
2021-05-17 19:46:42,648
2021-05-17 19:47:42,648
2021-05-17 19:48:42,650
2021-05-17 19:49:43,652
2021-05-17 19:50:43,654
2021-05-17 19:51:43,660
2021-05-17 19:52:43,670
2021-05-17 19:53:43,677
2021-05-17 19:54:43,680
2021-05-17 19:55:43,675
2021-05-17 19:56:44,672
2021-05-17 19:57:44,669
2021-05-17 19:58:44,665
2021-05-17 19:59:44,663
2021-05-17 20:00:44,664
2021-05-17 20:01:44,665
2021-05-17 20:02:44,660
2021-05-17 20:03:45,654
2021-05-17 20:04:45,650
2021-05-17 20:05:45,649
2021-05-17 20:06:45,652
2021-05-17 20:07:45,654
2021-05-17 20:08:45,654
2021-05-17 20:09:46,651
2021-05-17 20:10:46,649
2021-05-17 20:11:46,645
2021-05-17 20:12:46,640
2021-05-17 20:13:46,639
2021-05-17 20:14:46,642
2021-05-17 20:15:47,643
2021-05-17 20:16:47,637
2021-05-17 20:17:47,638
2021-05-17 20:18:47,643
2021-05-17 20:19:47,646
2021-05-17 20:20:48,648
2021-05-17 20:21:48,646
2021-05-17 20:22:48,648
2021-05-17 20:23:48,652
2021-05-17 20:24:48,651
2021-05-17 20:25:48,652
2021-05-17 20:26:48,654
2021-05-17 20:27:49,650
2021-05-17 20:28:49,644
2021-05-17 20:29:49,643
2021-05-17 20:30:49,643
2021-05-17 20:31:49,645
2021-05-17 20:32:49,643
2021-05-17 20:33:49,638
2021-05-17 20:34:50,636
2021-05-17 20:35:50,633
2021-05-17 20:36:50,633
2021-05-17 20:37:50,631
2021-05-17 20:38:50,629
2021-05-17 20:39:50,623
2021-05-17 20:40:50,613
2021-05-17 20:41:51,608
2021-05-17 20:42:51,606
2021-05-17 20:43:51,602
2021-05-17 20:44:51,594
2021-05-17 20:45:51,589
2021-05-17 20:46:51,582
2021-05-17 20:47:52,576
2021-05-17 20:48:52,574
2021-05-17 20:49:52,575
2021-05-17 20:50:52,576
2021-05-17 20:51:52,573
2021-05-17 20:52:52,576
2021-05-17 20:53:53,581
2021-05-17 20:54:53,587
2021-05-17 20:55:53,589
2021-05-17 20:56:53,591
2021-05-17 20:57:53,596
2021-05-17 20:58:53,597
2021-05-17 20:59:53,596
2021-05-17 21:00:54,598
2021-05-17 21:01:54,598
2021-05-17 21:02:54,597
2021-05-17 21:03:54,596
2021-05-17 21:04:54,598
2021-05-17 21:05:54,603
2021-05-17 21:06:54,607
2021-05-17 21:07:55,605
2021-05-17 21:08:55,603
2021-05-17 21:09:55,602
2021-05-17 21:10:55,603
2021-05-17 21:11:55,603
2021-05-17 21:12:55,601
2021-05-17 21:13:55,596
2021-05-17 21:14:56,592
2021-05-17 21:15:56,590
2021-05-17 21:16:56,591
2021-05-17 21:17:56,596
2021-05-17 21:18:56,599
2021-05-17 21:19:56,598
2021-05-17 21:20:57,597
2021-05-17 21:21:57,595
2021-05-17 21:22:57,594
2021-05-17 21:23:57,592
2021-05-17 21:24:57,590
2021-05-17 21:25:57,588
2021-05-17 21:26:57,582
2021-05-17 21:27:58,576
2021-05-17 21:28:58,572
2021-05-17 21:29:58,569
2021-05-17 21:30:58,568
2021-05-17 21:31:58,569
2021-05-17 21:32:58,570
2021-05-17 21:33:59,572
2021-05-17 21:34:59,572
2021-05-17 21:35:59,568
