Time [s],Pressure [mbar],N injection,Time opening [ms],Tau injection [ms],Mass [g]
1620016467.138709,1650.0,46531.0,5.0,5000.0,0.638
1620016469.734218,1650.0,46531.0,5.0,5000.0,0.638
1620016472.330626,1650.0,46532.0,5.0,5000.0,0.651
1620016474.931875,1650.0,46532.0,5.0,5000.0,0.68
1620016477.526729,1650.0,46533.0,5.0,5000.0,0.664
1620016480.121507,1650.0,46533.0,5.0,5000.0,0.68
1620016482.719519,1649.6251220703125,46534.0,5.0,5000.0,0.678
1620016485.318164,1649.6251220703125,46534.0,5.0,5000.0,0.691
1620016487.919924,1649.6251220703125,46535.0,5.0,5000.0,0.691
1620016490.514231,1649.6251220703125,46535.0,5.0,5000.0,0.704
1620016493.112231,1649.6251220703125,46536.0,5.0,5000.0,0.704
1620016495.70866,1649.6251220703125,46536.0,5.0,5000.0,0.717
1620016498.303629,1649.6251220703125,46537.0,5.0,5000.0,0.717
1620016500.933491,1649.6251220703125,46537.0,5.0,5000.0,0.731
1620016503.551544,1649.6251220703125,46538.0,5.0,5000.0,0.731
1620016506.1474,1649.6251220703125,46538.0,5.0,5000.0,0.743
1620016508.745451,1649.6251220703125,46539.0,5.0,5000.0,0.743
1620016511.343397,1649.6251220703125,46539.0,5.0,5000.0,0.757
1620016513.941795,1650.0,46540.0,5.0,5000.0,0.757
1620016516.535945,1650.0,46540.0,5.0,5000.0,0.77
1620016519.134094,1649.6251220703125,46541.0,5.0,5000.0,0.77
1620016521.729428,1650.0,46541.0,5.0,5000.0,0.783
1620016524.325309,1650.0,46542.0,5.0,5000.0,0.783
1620016526.938887,1649.6251220703125,46543.0,5.0,5000.0,0.796
1620016529.547471,1649.6251220703125,46543.0,5.0,5000.0,0.796
1620016532.168761,1649.6251220703125,46544.0,5.0,5000.0,0.809
1620016534.764796,1649.6251220703125,46544.0,5.0,5000.0,0.809
1620016537.362472,1649.6251220703125,46545.0,5.0,5000.0,0.821
1620016539.962629,1649.2498779296875,46545.0,5.0,5000.0,0.847
1620016542.569069,1649.6251220703125,46546.0,5.0,5000.0,0.835
1620016545.206363,1649.6251220703125,46546.0,5.0,5000.0,0.849
1620016547.824894,1649.6251220703125,46547.0,5.0,5000.0,0.848
1620016550.449939,1649.2498779296875,46547.0,5.0,5000.0,0.861
1620016553.047218,1649.2498779296875,46548.0,5.0,5000.0,0.86
1620016555.644226,1649.2498779296875,46548.0,5.0,5000.0,0.874
1620016558.242606,1649.2498779296875,46549.0,5.0,5000.0,0.874
1620016560.83748,1649.2498779296875,46549.0,5.0,5000.0,0.887
1620016563.436773,1649.2498779296875,46550.0,5.0,5000.0,0.887
1620016566.034924,1649.2498779296875,46550.0,5.0,5000.0,0.9
1620016568.632583,1649.2498779296875,46551.0,5.0,5000.0,0.9
1620016571.226864,1649.2498779296875,46551.0,5.0,5000.0,0.913
1620016573.821421,1649.2498779296875,46552.0,5.0,5000.0,0.913
1620016576.446683,1649.2498779296875,46552.0,5.0,5000.0,0.926
1620016579.066073,1649.2498779296875,46553.0,5.0,5000.0,0.926
1620016581.668077,1649.2498779296875,46553.0,5.0,5000.0,0.94
1620016584.259659,1649.6251220703125,46554.0,5.0,5000.0,0.94
1620016586.829464,1649.2498779296875,46554.0,5.0,5000.0,0.953
1620016589.456892,1649.2498779296875,46555.0,5.0,5000.0,0.953
1620016592.055483,1649.6251220703125,46556.0,5.0,5000.0,0.966
1620016594.646858,1649.2498779296875,46556.0,5.0,5000.0,0.966
1620016597.24569,1649.2498779296875,46557.0,5.0,5000.0,0.98
1620016599.84554,1649.2498779296875,46557.0,5.0,5000.0,0.98
1620016602.439832,1649.2498779296875,46558.0,5.0,5000.0,0.993
1620016605.070893,1649.2498779296875,46558.0,5.0,5000.0,1.015
1620016607.6853,1649.2498779296875,46559.0,5.0,5000.0,1.006
1620016610.281305,1649.2498779296875,46559.0,5.0,5000.0,1.019
1620016612.878684,1649.2498779296875,46560.0,5.0,5000.0,1.019
