"Time","MASSFLOW"
2021-03-10 07:19:46,1417
2021-03-10 07:20:46,1421
2021-03-10 07:21:46,1421
2021-03-10 07:22:47,1417
2021-03-10 07:23:47,1409
2021-03-10 07:24:47,1400
2021-03-10 07:25:47,1385
2021-03-10 07:26:47,1371
2021-03-10 07:27:47,1365
2021-03-10 07:28:47,1374
2021-03-10 07:29:47,1382
2021-03-10 07:30:47,1389
2021-03-10 07:31:48,1388
2021-03-10 07:32:48,1378
2021-03-10 07:33:48,1362
2021-03-10 07:34:48,1351
2021-03-10 07:35:48,1346
2021-03-10 07:36:48,1345
2021-03-10 07:37:48,1343
2021-03-10 07:38:48,1334
2021-03-10 07:39:48,1322
2021-03-10 07:40:48,1298
2021-03-10 07:41:49,1294
2021-03-10 07:42:49,1294
2021-03-10 07:43:49,1305
2021-03-10 07:44:49,1329
2021-03-10 07:45:49,1341
2021-03-10 07:46:49,1347
2021-03-10 07:47:49,1347
2021-03-10 07:48:49,1345
2021-03-10 07:49:50,1341
2021-03-10 07:50:50,1341
2021-03-10 07:51:50,1338
2021-03-10 07:52:50,1332
2021-03-10 07:53:50,1325
2021-03-10 07:54:50,1319
2021-03-10 07:55:50,1312
2021-03-10 07:56:50,1307
2021-03-10 07:57:50,1306
2021-03-10 07:58:51,1310
2021-03-10 07:59:51,1316
2021-03-10 08:00:51,1321
2021-03-10 08:01:51,1322
2021-03-10 08:02:51,1323
2021-03-10 08:03:51,1321
2021-03-10 08:04:51,1316
2021-03-10 08:05:51,1306
2021-03-10 08:06:52,1300
2021-03-10 08:07:52,1297
2021-03-10 08:08:52,1291
2021-03-10 08:09:52,1284
2021-03-10 08:10:52,1279
2021-03-10 08:11:52,1281
2021-03-10 08:12:53,1286
2021-03-10 08:13:53,1286
2021-03-10 08:14:53,1280
2021-03-10 08:15:53,1275
2021-03-10 08:16:53,1270
2021-03-10 08:17:53,1267
2021-03-10 08:18:53,1266
2021-03-10 08:19:53,1262
2021-03-10 08:20:53,1257
2021-03-10 08:21:54,1252
2021-03-10 08:22:54,1252
2021-03-10 08:23:54,1260
2021-03-10 08:24:54,1273
2021-03-10 08:25:54,1282
2021-03-10 08:26:54,1292
2021-03-10 08:27:54,1284
2021-03-10 08:28:54,1277
2021-03-10 08:29:54,1261
2021-03-10 08:30:55,1248
2021-03-10 08:31:55,1233
2021-03-10 08:32:55,1216
2021-03-10 08:33:55,1201
2021-03-10 08:34:55,1195
2021-03-10 08:35:55,1182
2021-03-10 08:36:55,1168
2021-03-10 08:37:55,1157
2021-03-10 08:38:56,1154
2021-03-10 08:39:56,1153
2021-03-10 08:40:56,1158
2021-03-10 08:41:56,1164
2021-03-10 08:42:56,1168
2021-03-10 08:43:56,1163
2021-03-10 08:44:56,1149
2021-03-10 08:45:56,1134
2021-03-10 08:46:56,1127
2021-03-10 08:47:57,1127
2021-03-10 08:48:57,1130
2021-03-10 08:49:57,1129
2021-03-10 08:50:57,1126
2021-03-10 08:51:57,1115
2021-03-10 08:52:57,1095
2021-03-10 08:53:57,1088
2021-03-10 08:54:57,1076
2021-03-10 08:55:57,1071
2021-03-10 08:56:58,1061
2021-03-10 08:57:58,1049
2021-03-10 08:58:58,1043
2021-03-10 08:59:58,1034
2021-03-10 09:00:58,1029
2021-03-10 09:01:58,1028
2021-03-10 09:02:58,1021
2021-03-10 09:03:58,1018
2021-03-10 09:04:58,1008
2021-03-10 09:05:59,1003
2021-03-10 09:06:59,998
2021-03-10 09:07:59,984
2021-03-10 09:08:59,971
2021-03-10 09:09:59,948
2021-03-10 09:10:59,936
2021-03-10 09:11:59,925
2021-03-10 09:12:59,898
2021-03-10 09:13:59,889
2021-03-10 09:15:00,880
2021-03-10 09:16:00,871
2021-03-10 09:17:00,852
2021-03-10 09:18:00,842
2021-03-10 09:19:00,831
2021-03-10 09:20:00,823
2021-03-10 09:21:00,814
