"Time","MASSFLOW"
2021-03-10 07:06:59,7731
2021-03-10 07:07:59,7923
2021-03-10 07:08:59,8020
2021-03-10 07:09:59,8107
2021-03-10 07:11:00,8204
2021-03-10 07:12:00,8156
2021-03-10 07:13:00,8190
2021-03-10 07:14:00,8208
2021-03-10 07:15:00,8126
2021-03-10 07:16:00,8139
2021-03-10 07:17:00,8153
2021-03-10 07:18:00,8120
2021-03-10 07:19:00,8075
2021-03-10 07:20:01,8087
2021-03-10 07:21:01,8044
2021-03-10 07:22:01,8123
2021-03-10 07:23:01,8059
2021-03-10 07:24:01,8010
2021-03-10 07:25:01,7945
2021-03-10 07:26:01,7861
2021-03-10 07:27:01,7942
2021-03-10 07:28:02,7900
2021-03-10 07:29:02,7979
2021-03-10 07:30:02,8086
2021-03-10 07:31:02,8023
2021-03-10 07:32:02,7939
2021-03-10 07:33:02,7950
2021-03-10 07:34:02,7886
2021-03-10 07:35:02,7935
2021-03-10 07:36:03,7989
2021-03-10 07:37:03,7820
2021-03-10 07:38:03,7728
2021-03-10 07:39:03,7628
2021-03-10 07:40:06,7570
2021-03-10 07:41:06,7591
2021-03-10 07:42:06,7598
2021-03-10 07:43:06,7652
2021-03-10 07:44:06,7747
2021-03-10 07:45:07,7744
2021-03-10 07:46:07,7807
2021-03-10 07:47:07,7860
2021-03-10 07:48:07,7952
2021-03-10 07:49:07,7951
2021-03-10 07:50:07,7947
2021-03-10 07:51:07,7804
2021-03-10 07:52:07,7848
2021-03-10 07:53:08,7819
2021-03-10 07:54:08,7800
2021-03-10 07:55:08,7832
2021-03-10 07:56:08,7779
2021-03-10 07:58:31,7666
2021-03-10 07:59:31,7660
2021-03-10 08:00:31,7670
2021-03-10 08:01:31,7783
2021-03-10 08:02:31,7702
2021-03-10 08:03:31,7836
2021-03-10 08:04:31,7718
2021-03-10 08:05:32,7732
2021-03-10 08:06:32,7863
2021-03-10 08:07:32,7926
2021-03-10 08:08:32,7953
2021-03-10 08:09:32,8021
2021-03-10 08:10:32,8062
2021-03-10 08:11:32,7994
2021-03-10 08:12:32,8055
2021-03-10 08:13:32,7910
2021-03-10 08:14:32,7926
2021-03-10 08:15:33,7821
2021-03-10 08:16:33,7589
2021-03-10 08:17:33,7543
2021-03-10 08:18:33,7537
2021-03-10 08:19:33,7467
2021-03-10 08:20:33,7301
2021-03-10 08:21:33,7254
2021-03-10 08:22:33,7157
2021-03-10 08:23:33,7231
2021-03-10 08:24:33,7320
2021-03-10 08:25:34,7447
2021-03-10 08:26:34,7441
2021-03-10 08:27:34,7381
2021-03-10 08:28:34,7283
2021-03-10 08:29:34,7200
2021-03-10 08:30:34,7207
2021-03-10 08:31:34,7127
2021-03-10 08:32:34,7083
2021-03-10 08:33:34,6938
2021-03-10 08:34:34,6815
2021-03-10 08:35:35,6735
2021-03-10 08:36:35,6728
2021-03-10 08:37:35,6622
2021-03-10 08:38:35,6684
2021-03-10 08:39:35,6699
2021-03-10 08:40:35,6631
2021-03-10 08:41:35,6735
2021-03-10 08:42:36,6780
2021-03-10 08:43:36,6740
2021-03-10 08:44:36,6594
2021-03-10 08:45:36,6629
2021-03-10 08:46:36,6705
2021-03-10 08:47:36,6785
2021-03-10 08:48:36,6700
2021-03-10 08:49:36,6788
2021-03-10 08:50:36,6797
2021-03-10 08:51:36,6633
2021-03-10 08:52:37,6525
2021-03-10 08:53:37,6420
2021-03-10 08:54:37,6355
2021-03-10 08:55:37,6177
2021-03-10 08:56:37,6149
2021-03-10 08:57:37,6074
2021-03-10 08:58:37,6022
2021-03-10 08:59:37,5841
2021-03-10 09:00:37,5791
2021-03-10 09:01:37,5787
2021-03-10 09:02:38,5758
2021-03-10 09:03:38,5755
2021-03-10 09:04:38,5812
2021-03-10 09:05:38,5740
2021-03-10 09:06:38,5670
2021-03-10 09:07:38,5549
2021-03-10 09:08:39,5607
2021-03-10 09:09:39,5540
2021-03-10 09:10:39,5482
2021-03-10 09:11:39,5408
2021-03-10 09:12:39,5474
2021-03-10 09:13:39,5418
2021-03-10 09:14:39,5279
2021-03-10 09:15:39,5256
2021-03-10 09:18:40,4439
2021-03-10 09:19:41,4446
2021-03-10 09:20:41,4455
2021-03-10 09:21:41,4511
2021-03-10 09:22:41,4515
2021-03-10 09:23:41,4523
2021-03-10 09:24:41,4534
2021-03-10 09:25:41,4555
2021-03-10 09:26:41,4559
2021-03-10 09:27:41,5080
2021-03-10 09:28:42,5068
2021-03-10 09:29:42,5239
2021-03-10 09:30:42,5258
2021-03-10 09:31:42,5087
2021-03-10 09:32:42,5053
2021-03-10 09:33:42,5053
2021-03-10 09:34:42,5087
2021-03-10 09:35:42,5020
2021-03-10 09:36:42,4973
2021-03-10 09:37:42,4872
2021-03-10 09:38:42,4936
2021-03-10 09:39:43,4863
2021-03-10 09:40:43,4899
2021-03-10 09:41:43,4879
2021-03-10 09:42:43,4890
2021-03-10 09:43:43,4982
2021-03-10 09:44:43,4957
2021-03-10 09:45:43,4912
2021-03-10 09:46:43,4929
2021-03-10 09:47:43,4984
2021-03-10 09:48:43,4960
2021-03-10 09:49:44,4829
2021-03-10 09:50:44,4667
2021-03-10 09:51:44,4686
2021-03-10 09:52:44,4678
2021-03-10 09:53:44,4595
2021-03-10 09:54:44,4524
2021-03-10 09:55:44,4526
2021-03-10 09:56:44,4529
2021-03-10 09:57:44,4503
2021-03-10 09:58:44,4522
2021-03-10 09:59:44,4505
2021-03-10 10:00:45,4560
2021-03-10 10:01:45,4506
2021-03-10 10:02:45,4540
2021-03-10 10:03:45,4573
2021-03-10 10:04:45,4660
2021-03-10 10:05:45,4697
2021-03-10 10:06:45,4711
2021-03-10 10:07:45,4678
2021-03-10 10:08:45,4677
2021-03-10 10:09:46,4674
2021-03-10 10:10:46,4674
2021-03-10 10:11:46,4687
2021-03-10 10:12:46,4710
2021-03-10 10:13:46,4655
2021-03-10 10:14:46,4745
2021-03-10 10:15:46,4803
2021-03-10 10:16:46,4852
2021-03-10 10:17:47,4905
2021-03-10 10:18:47,4868
2021-03-10 10:19:47,4922
2021-03-10 10:20:47,4878
2021-03-10 10:21:47,4863
2021-03-10 10:22:47,4813
2021-03-10 10:23:47,4755
2021-03-10 10:24:47,4640
2021-03-10 10:25:47,4558
2021-03-10 10:26:47,4480
2021-03-10 10:27:48,4437
2021-03-10 10:28:48,4480
2021-03-10 10:29:48,4450
2021-03-10 10:30:48,4526
2021-03-10 10:31:48,4519
2021-03-10 10:32:48,4482
2021-03-10 10:33:48,4476
2021-03-10 10:34:49,4429
2021-03-10 10:35:49,4429
2021-03-10 10:36:49,4437
2021-03-10 10:37:49,4446
2021-03-10 10:38:49,4337
2021-03-10 10:42:56,4228
2021-03-10 10:43:56,4259
2021-03-10 10:44:56,4229
2021-03-10 10:45:56,4191
2021-03-10 10:46:56,4113
2021-03-10 10:47:57,4139
2021-03-10 10:48:57,4162
2021-03-10 10:49:57,4085
2021-03-10 10:50:57,4091
2021-03-10 10:51:57,4070
2021-03-10 10:52:57,4110
2021-03-10 10:53:57,4129
2021-03-10 10:54:57,4121
2021-03-10 10:55:57,4115
2021-03-10 10:56:58,4119
2021-03-10 10:57:58,4104
2021-03-10 10:58:58,4169
2021-03-10 10:59:58,4217
2021-03-10 11:00:58,4235
2021-03-10 11:01:58,4299
2021-03-10 11:02:58,4255
2021-03-10 11:03:58,4204
2021-03-10 11:04:58,4270
2021-03-10 11:05:58,4438
2021-03-10 11:06:59,4663
2021-03-10 11:07:59,4783
2021-03-10 11:08:59,4869
2021-03-10 11:09:59,4951
2021-03-10 11:10:59,5023
2021-03-10 11:11:59,5136
2021-03-10 11:12:59,5283
2021-03-10 11:13:59,5376
2021-03-10 11:15:00,5450
2021-03-10 11:16:00,5410
2021-03-10 11:17:00,5368
2021-03-10 11:18:00,5341
2021-03-10 11:19:00,5344
2021-03-10 11:20:00,5276
2021-03-10 11:21:00,5291
2021-03-10 11:22:00,5156
2021-03-10 11:23:00,5102
2021-03-10 11:24:00,5001
2021-03-10 11:25:01,4923
2021-03-10 11:26:01,4872
2021-03-10 11:27:01,4769
2021-03-10 11:28:01,4694
2021-03-10 11:29:01,4695
2021-03-10 11:30:01,4741
2021-03-10 11:31:01,4682
2021-03-10 11:32:01,4665
2021-03-10 11:33:01,4615
2021-03-10 11:34:02,4637
2021-03-10 11:35:02,4701
2021-03-10 11:36:02,4693
2021-03-10 11:37:02,4667
2021-03-10 11:38:02,4651
2021-03-10 11:39:02,4552
2021-03-10 11:40:02,4452
2021-03-10 11:41:02,4456
2021-03-10 11:42:02,4460
2021-03-10 11:43:02,4459
2021-03-10 11:44:03,4472
2021-03-10 11:45:03,4415
2021-03-10 11:46:03,4471
2021-03-10 11:47:03,4450
2021-03-10 11:48:03,4461
2021-03-10 11:49:03,4469
2021-03-10 11:50:03,4467
2021-03-10 11:51:03,4399
2021-03-10 11:52:04,4473
2021-03-10 11:53:04,4523
2021-03-10 11:54:04,4532
2021-03-10 11:55:04,4515
2021-03-10 11:56:04,4414
2021-03-10 11:57:04,4376
2021-03-10 11:58:04,4386
2021-03-10 11:59:04,4467
2021-03-10 12:00:04,4490
2021-03-10 12:01:05,4509
2021-03-10 12:02:05,4427
2021-03-10 12:03:05,4413
2021-03-10 12:04:05,4354
2021-03-10 12:05:05,4380
2021-03-10 12:06:05,4433
2021-03-10 12:07:05,4496
2021-03-10 12:08:05,4505
2021-03-10 12:09:06,4471
2021-03-10 12:10:06,4522
2021-03-10 12:11:06,4648
2021-03-10 12:12:06,4672
2021-03-10 12:13:06,4643
2021-03-10 12:14:06,4595
2021-03-10 12:15:06,4519
2021-03-10 12:16:06,4448
2021-03-10 12:17:07,4482
2021-03-10 12:18:07,4486
2021-03-10 12:19:07,4454
2021-03-10 12:20:07,4424
2021-03-10 12:21:07,4273
2021-03-10 12:22:07,4258
2021-03-10 12:23:07,4234
2021-03-10 12:24:07,4389
2021-03-10 12:25:07,4418
2021-03-10 12:26:08,4454
2021-03-10 12:27:08,4382
2021-03-10 12:28:08,4338
2021-03-10 12:29:08,4358
2021-03-10 12:30:08,4418
2021-03-10 12:31:08,4416
2021-03-10 12:32:08,4514
2021-03-10 12:33:08,4580
2021-03-10 12:34:08,4470
2021-03-10 12:35:09,4491
2021-03-10 12:36:09,4503
2021-03-10 12:37:09,4482
2021-03-10 12:38:09,4464
2021-03-10 12:39:09,4470
2021-03-10 12:40:09,4430
2021-03-10 12:41:09,4506
2021-03-10 12:42:10,4430
2021-03-10 12:43:10,4378
2021-03-10 12:44:10,4342

